t_ms,ax,ay,az,L_env,L_raw,R_env,R_raw
1310866,0.3076,-0.0697,0.92,0.0,0.5214,0.0,0.1797
1310882,0.3063,-0.0704,0.9223,0.0,0.5198,0.0,0.1845
1310899,0.3064,-0.0711,0.9212,0.0,0.523,0.0,0.1845
1310915,0.3052,-0.07,0.9196,0.0,0.5206,0.0,0.1845
1310931,0.3065,-0.0714,0.9205,0.0,0.5157,0.0,0.1837
1310948,0.3074,-0.0683,0.9145,0.0,0.5125,0.0,0.1797
1310964,0.3012,-0.0694,0.9208,0.0,0.5101,0.0,0.1813
1310981,0.3043,-0.0695,0.9189,0.0,0.5117,0.0,0.1845
1310997,0.3063,-0.0721,0.9189,0.0,0.5141,0.0,0.1861
1311014,0.3062,-0.0725,0.916,0.0,0.5109,0.0,0.1813
1311030,0.3093,-0.0723,0.9164,0.0,0.5093,0.0,0.1781
1311047,0.3039,-0.0718,0.9221,0.0,0.5093,0.0,0.1789
1311063,0.3056,-0.07,0.9205,0.0,0.5182,0.0,0.1837
1311080,0.3046,-0.0703,0.9212,0.0,0.5198,0.0,0.1829
1311096,0.3051,-0.0679,0.9221,0.0,0.5198,0.0,0.1861
1311113,0.305,-0.0687,0.9224,0.0,0.5109,0.0,0.1813
1311129,0.3041,-0.0725,0.9157,0.0,0.5133,0.0,0.1764
1311145,0.3091,-0.0703,0.9156,0.0,0.5222,0.0,0.1829
1311162,0.3075,-0.0624,0.9188,0.0,0.5149,0.0,0.1829
1311178,0.3046,-0.0687,0.921,0.0,0.519,0.0,0.1837
1311194,0.3088,-0.0716,0.9176,0.0,0.5141,0.0,0.1829
1311211,0.3102,-0.0732,0.9149,0.0,0.5125,0.0,0.1845
1311228,0.3046,-0.0699,0.9241,0.0,0.5141,0.0,0.1781
1311244,0.3023,-0.0694,0.9217,0.0,0.5093,0.0,0.1781
1311261,0.3065,-0.07,0.9199,0.0,0.5198,0.0,0.1861
1311277,0.31,-0.0669,0.9203,0.0,0.5214,0.0,0.1853
1311293,0.308,-0.0699,0.9215,0.0,0.5109,0.0,0.1748
1311310,0.3015,-0.0694,0.9233,0.0,0.5101,0.0,0.1797
1311326,0.3021,-0.0733,0.9257,0.0,0.5101,0.0,0.1821
1311343,0.3047,-0.074,0.9169,0.0,0.519,0.0,0.1829
1311359,0.3097,-0.0718,0.9185,0.0,0.5141,0.0,0.1853
1311375,0.3067,-0.0699,0.9173,0.0,0.5246,0.0,0.1789
1311392,0.3063,-0.0727,0.9193,0.0,0.5109,0.0,0.1813
1311408,0.3036,-0.0731,0.9201,0.0,0.5149,0.0,0.1813
1311425,0.3028,-0.072,0.9222,0.0,0.5198,0.0,0.1813
1311441,0.308,-0.0692,0.9214,0.0,0.5206,0.0,0.1853
1311457,0.3078,-0.0697,0.9203,0.0,0.5206,0.0,0.1845
1311474,0.3058,-0.0712,0.9184,0.0,0.5149,0.0,0.1813
1311490,0.3069,-0.0703,0.9205,0.0,0.5133,0.0,0.1781
1311507,0.3048,-0.0689,0.9211,0.0,0.5125,0.0,0.1797
1311523,0.3063,-0.0689,0.9192,0.0,0.5198,0.0,0.1829
1311540,0.309,-0.071,0.9186,0.0,0.5198,0.0,0.1781
1311556,0.3063,-0.069,0.9174,0.0,0.5157,0.0,0.1829
1311573,0.3045,-0.0705,0.9183,0.0,0.5125,0.0,0.1789
1311589,0.2987,-0.0709,0.9224,0.0,0.5133,0.0,0.1821
1311605,0.3084,-0.0726,0.921,0.0,0.5117,0.0,0.1853
1311622,0.3095,-0.0709,0.9201,0.0,0.5133,0.0,0.1845
1311638,0.3076,-0.0683,0.9215,0.0,0.5133,0.0,0.1845
1311655,0.301,-0.0714,0.9228,0.0,0.5101,0.0,0.1829
1311671,0.3034,-0.0679,0.9202,0.0,0.5101,0.0,0.1781
1311687,0.3076,-0.0683,0.9168,0.0,0.5085,0.0,0.1797
1311704,0.3084,-0.072,0.9161,0.0,0.5093,0.0,0.1781
1311720,0.3048,-0.072,0.9207,0.0,0.5117,0.0,0.1853
1311736,0.2986,-0.0703,0.924,0.0,0.5117,0.0,0.1861
1311753,0.3057,-0.067,0.9206,0.0,0.5117,0.0,0.1861
1311769,0.3055,-0.0696,0.9187,0.0,0.5069,0.0,0.1789
1311786,0.3092,-0.072,0.9207,0.0,0.5109,0.0,0.1829
1311802,0.3067,-0.0685,0.9197,0.0,0.5133,0.0,0.1821
1311819,0.3006,-0.0662,0.9235,0.0,0.5133,0.0,0.1837
1311835,0.3045,-0.0681,0.9222,0.0,0.5117,0.0,0.1781
1311852,0.3091,-0.07,0.9199,0.0,0.5109,0.0,0.1781
1311868,0.3061,-0.0711,0.9182,0.0,0.5117,0.0,0.1789
1311885,0.303,-0.0724,0.9186,0.0,0.5133,0.0,0.1821
1311901,0.3042,-0.0717,0.921,0.0,0.5133,0.0,0.1845
1311917,0.3048,-0.0706,0.9212,0.0,0.523,0.0,0.1845
1311934,0.3092,-0.0682,0.9212,0.0,0.5133,0.0,0.1829
1311950,0.3059,-0.0701,0.9192,0.0,0.5117,0.0,0.1813
1311967,0.3064,-0.0697,0.9198,0.0,0.5117,0.0,0.1829
1311983,0.3043,-0.0693,0.9196,0.0,0.5125,0.0,0.1845
1312000,0.3006,-0.0716,0.9225,0.0,0.5117,0.0,0.1861
1312016,0.3058,-0.07,0.9193,0.0,0.5085,0.0,0.1885
1312033,0.3054,-0.0697,0.9205,0.0,0.5101,0.0,0.1845
1312049,0.303,-0.0699,0.9204,0.0,0.5093,0.0,0.1789
1312066,0.3029,-0.0704,0.9208,0.0,0.5101,0.0,0.1789
1312082,0.3047,-0.0709,0.922,0.0,0.5117,0.0,0.1789
1312098,0.3059,-0.0695,0.9217,0.0,0.5133,0.0,0.1829
1312115,0.3081,-0.0724,0.9233,0.0,0.5149,0.0,0.1837
1312131,0.3048,-0.0682,0.9197,0.0,0.5125,0.0,0.1781
1312148,0.3044,-0.0676,0.9191,0.0,0.5117,0.0,0.1821
1312164,0.3045,-0.0656,0.9194,0.0,0.5101,0.0,0.1837
1312181,0.3078,-0.0681,0.9169,0.0,0.5198,0.0,0.1853
1312197,0.3057,-0.0682,0.9177,0.0,0.5198,0.0,0.1861
1312214,0.3052,-0.0676,0.9182,0.0,0.5133,0.0,0.1845
1312230,0.3038,-0.0688,0.9194,0.0,0.5133,0.0,0.1829
1312247,0.3061,-0.0705,0.9226,0.0,0.5125,0.0,0.1829
1312263,0.305,-0.0714,0.9239,0.0,0.5206,0.0,0.1829
1312279,0.3054,-0.0693,0.9225,0.0,0.5206,0.0,0.1861
1312296,0.3031,-0.0625,0.923,0.0,0.519,0.0,0.1829
1312314,0.3016,-0.0692,0.9221,0.0,0.519,0.0,0.1789
1312330,0.3082,-0.068,0.9172,0.0,0.5093,0.0,0.1772
1312346,0.3088,-0.0717,0.915,0.0,0.5133,0.0,0.1764
1312363,0.3125,-0.0703,0.9207,0.0,0.5133,0.0,0.1797
1312379,0.307,-0.0756,0.9242,0.0,0.5182,0.0,0.1829
1312396,0.2992,-0.0674,0.9225,0.0,0.5125,0.0,0.1853
1312412,0.3077,-0.0736,0.9171,0.0,0.5117,0.0,0.1829
1312429,0.3043,-0.0689,0.9184,0.0,0.5085,0.0,0.1797
1312445,0.3038,-0.0664,0.9182,0.0,0.5085,0.0,0.1756
1312462,0.3051,-0.0682,0.9191,0.0,0.5109,0.0,0.1829
1312478,0.3045,-0.0695,0.9208,0.0,0.5125,0.0,0.1845
1312495,0.3008,-0.0753,0.9257,0.0,0.5101,0.0,0.1869
1312511,0.2991,-0.0642,0.9192,0.0,0.5061,0.0,0.1797
1312527,0.3059,-0.0721,0.9193,0.0,0.5117,0.0,0.1789
1312544,0.3034,-0.0736,0.9201,0.0,0.5101,0.0,0.1797
1312560,0.3077,-0.0696,0.9177,0.0,0.5198,0.0,0.1797
1312577,0.3094,-0.0632,0.9132,0.0,0.5149,0.0,0.1861
1312593,0.3069,-0.0727,0.9207,0.0,0.5198,0.0,0.1861
1312610,0.3046,-0.0587,0.9069,0.0,0.5117,0.0,0.1781
1312626,0.3067,-0.0748,0.9171,0.0,0.5149,0.0,0.1781
1312643,0.3045,-0.0731,0.9253,0.0,0.5149,0.0,0.1781
1312659,0.3053,-0.0716,0.9205,0.0,0.5198,0.0,0.1781
1312676,0.3077,-0.0692,0.9211,0.0,0.5198,0.0,0.1797
1312692,0.3041,-0.0669,0.9226,0.0,0.5117,0.0,0.1781
1312708,0.2995,-0.0779,0.9276,0.0,0.5093,0.0,0.1748
1312725,0.3011,-0.0727,0.9218,0.0,0.5133,0.0,0.1789
1312741,0.303,-0.0732,0.9226,0.0,0.5133,0.0,0.1829
1312758,0.3045,-0.0719,0.9199,0.0,0.5198,0.0,0.1829
1312774,0.3065,-0.061,0.9081,0.0,0.5198,0.0,0.1821
1312791,0.3017,-0.0957,0.9619,0.0,0.5109,0.0,0.1781
1312807,0.2891,-0.1018,1.005,0.0,0.5117,0.0,0.1797
1312824,0.3482,-0.0971,0.9325,0.0,0.5133,0.0,0.1789
1312840,0.2404,-0.0501,0.9198,0.0,0.5125,0.0,0.1797
1312857,0.2368,-0.0312,0.9174,0.0,0.5222,0.0,0.1829
1312873,0.2532,-0.0927,1.0299,0.0,0.5101,0.0,0.1829
1312889,0.3607,-0.1082,0.9815,0.0,0.5101,0.0,0.1797
1312906,0.2294,-0.0995,1.0455,0.0,0.5117,0.0,0.1764
1312922,0.2628,-0.1141,1.0721,0.0,0.5198,0.0,0.1797
1312939,0.3472,-0.1402,0.7978,0.0,0.519,0.0,0.1845
1312955,0.399,-0.1109,0.9168,0.0,0.5133,0.0,0.1829
1312971,0.3171,-0.096,0.9098,0.0,0.5133,0.0,0.1845
1312988,0.1694,0.0529,0.8115,0.0,0.5133,0.0,0.1829
1313004,0.2558,-0.07,0.9224,0.0,0.5101,0.0,0.1821
1313021,0.309,-0.1307,1.0075,0.0,0.5198,0.0,0.1845
1313037,0.4592,-0.2347,0.8982,0.0,0.5214,0.0,0.1853
1313053,0.4784,-0.0861,0.9147,0.0,0.5141,0.0,0.1829
1313070,0.3019,-0.1674,0.93,0.0,0.5125,0.0,0.1813
1313086,0.3065,-0.0435,0.8589,0.0,0.5141,0.0,0.1797
1313103,0.3167,-0.1035,0.8675,0.0,0.5157,0.0,0.1837
1313119,0.3092,-0.0388,0.8686,0.0,0.5214,0.0,0.1821
1313136,0.3277,-0.1717,0.9524,0.0,0.5182,0.0,0.1861
1313152,0.2994,-0.0361,0.9123,0.0,0.5198,0.0,0.1781
1313169,0.2933,-0.098,0.9682,0.0,0.5117,0.0,0.1829
1313185,0.3494,0.003,0.8319,0.0,0.5149,0.0,0.1821
1313202,0.3582,-0.0074,0.781,0.0,0.5133,0.0,0.1756
1313218,0.3402,-0.0131,0.8179,0.0,0.5206,0.0,0.1845
1313234,0.2877,-0.0846,0.9585,0.0,0.5214,0.0,0.1853
1313251,0.2794,-0.0693,0.8985,0.0,0.5101,0.0,0.1813
1313267,0.319,-0.1061,0.9831,0.0,0.5133,0.0,0.1829
1313283,0.276,-0.0752,0.9446,0.0,0.519,0.0,0.1821
1313300,0.3121,-0.086,0.936,0.0,0.5125,0.0,0.1853
1313316,0.3108,-0.0767,0.9282,0.0,0.5149,0.0,0.1821
1313333,0.2991,-0.0698,0.9286,0.0,0.5061,0.0,0.1781
1313349,0.3018,-0.0689,0.9213,0.0,0.5101,0.0,0.1797
1313365,0.305,-0.0741,0.9179,0.0,0.5133,0.0,0.1748
1313382,0.3036,-0.0746,0.9195,0.0,0.5093,0.0,0.1829
1313398,0.3003,-0.069,0.9195,0.0,0.5206,0.0,0.1845
1313416,0.3017,-0.0722,0.9197,0.0,0.5214,0.0,0.1877
1313432,0.3044,-0.0713,0.9202,0.0,0.5149,0.0,0.1829
1313449,0.3066,-0.0715,0.9194,0.0,0.5117,0.0,0.1829
1313465,0.3066,-0.0721,0.9195,0.0,0.5109,0.0,0.1805
1313481,0.3068,-0.0702,0.9202,0.0,0.5141,0.0,0.1845
1313498,0.3013,-0.0691,0.9208,0.0,0.5214,0.0,0.1869
1313514,0.3039,-0.0691,0.9236,0.0,0.5109,0.0,0.1869
1313531,0.3086,-0.0703,0.9176,0.0,0.5117,0.0,0.1845
1313547,0.3075,-0.0673,0.9169,0.0,0.5077,0.0,0.1837
1313563,0.3054,-0.0676,0.9196,0.0,0.5206,0.0,0.1845
1313580,0.3025,-0.0691,0.9221,0.0,0.5141,0.0,0.1861
1313596,0.3021,-0.0696,0.9206,0.0,0.5149,0.0,0.1861
1313613,0.307,-0.0672,0.9203,0.0,0.5125,0.0,0.1821
1313629,0.3059,-0.0691,0.9221,0.0,0.5101,0.0,0.1781
1313645,0.3006,-0.1025,0.9454,0.0,0.5077,0.0,0.1781
1313662,0.3232,-0.048,0.9326,0.0,0.5141,0.0,0.1781
1313678,0.3058,-0.0545,0.9044,0.0,0.5157,0.0,0.1837
1313694,0.3194,-0.0551,0.9179,0.0,0.5198,0.0,0.1845
1313711,0.3112,-0.055,0.8992,0.0,0.5133,0.0,0.1829
1313727,0.3373,-0.0282,0.8282,0.0,0.5133,0.0,0.1772
1313744,0.2192,-0.0448,0.8843,0.0,0.5149,0.0,0.1797
1313760,0.4249,-0.0868,0.9542,0.0,0.5133,0.0,0.1853
1313776,0.1856,-0.1528,0.9499,0.0,0.5198,0.0,0.1837
1313793,0.1998,-0.1454,1.0079,0.0,0.5125,0.0,0.1829
1313809,0.2088,0.0455,0.7887,0.0,0.5085,0.0,0.1837
1313825,0.379,-0.1231,0.8251,0.0,0.5101,0.0,0.1829
1313842,0.2201,-0.1355,0.8901,0.0,0.5133,0.0,0.1764
1313858,0.3968,-0.1505,1.0586,0.0,0.5149,0.0,0.1837
1313875,0.2791,-0.1112,0.9341,0.0,0.5198,0.0,0.1845
1313891,0.2393,0.0779,0.7709,0.0,0.5117,0.0,0.1797
1313908,0.1673,-0.0034,0.8998,0.0,0.5117,0.0,0.1797
1313924,0.3558,-0.1219,0.8946,0.0,0.5101,0.0,0.1797
1313941,0.4261,0.0603,0.6864,0.0,0.5133,0.0,0.1781
1313957,0.3212,-0.1182,0.8914,0.0,0.5238,0.0,0.1861
1313974,0.3724,-0.0381,0.9054,0.0,0.519,0.0,0.1829
1313990,0.2069,-0.0782,0.9632,0.0,0.5133,0.0,0.1797
1314006,0.2221,-0.0576,1.0111,0.0,0.5214,0.0,0.1789
1314023,0.3357,0.0147,0.7504,0.0,0.519,0.0,0.1789
1314039,0.2631,-0.1253,1.0601,0.0,0.5149,0.0,0.1829
1314056,0.2294,-0.0591,0.8882,0.0,0.5198,0.0,0.1861
1314072,0.3448,-0.0588,0.9039,0.0,0.5149,0.0,0.1829
1314089,0.3238,-0.1037,0.9513,0.0,0.5109,0.0,0.1781
1314105,0.2733,-0.0481,0.97,0.0,0.5133,0.0,0.1845
1314122,0.2937,-0.0473,0.9336,0.0,0.5133,0.0,0.1797
1314138,0.3011,-0.0433,0.9276,0.0,0.5133,0.0,0.1845
1314154,0.2914,-0.0595,0.9375,0.0,0.5182,0.0,0.1853
1314171,0.3239,-0.0973,0.9383,0.0,0.5133,0.0,0.1845
1314187,0.3034,-0.053,0.9054,0.0,0.5109,0.0,0.1797
1314204,0.3107,-0.0917,0.9616,0.0,0.5101,0.0,0.1813
1314220,0.3019,-0.0756,0.9299,0.0,0.5133,0.0,0.1821
1314237,0.3063,-0.0893,0.931,0.0,0.5117,0.0,0.1845
1314253,0.3041,-0.0782,0.9243,0.0,0.5149,0.0,0.1845
1314270,0.3083,-0.0768,0.9245,0.0,0.5085,0.0,0.1781
1314286,0.3043,-0.0735,0.9208,0.0,0.5101,0.0,0.1805
1314303,0.3,-0.0686,0.924,0.0,0.5069,0.0,0.1829
1314319,0.3079,-0.0695,0.9218,0.0,0.523,0.0,0.1829
1314335,0.3044,-0.0674,0.9218,0.0,0.5109,0.0,0.1829
1314352,0.3046,-0.0691,0.9211,0.0,0.5085,0.0,0.1789
1314368,0.3056,-0.0684,0.9189,0.0,0.5101,0.0,0.1797
1314385,0.3054,-0.0713,0.9177,0.0,0.5109,0.0,0.1789
1314401,0.3041,-0.0697,0.9194,0.0,0.5141,0.0,0.1829
1314417,0.3018,-0.0699,0.9216,0.0,0.5198,0.0,0.1837
1314434,0.3048,-0.0686,0.9229,0.0,0.5133,0.0,0.1829
1314450,0.3072,-0.0686,0.9214,0.0,0.5085,0.0,0.1797
1314467,0.3065,-0.0696,0.9187,0.0,0.5222,0.0,0.1797
1314483,0.3078,-0.069,0.9174,0.0,0.5133,0.0,0.1772
1314499,0.3045,-0.0703,0.9179,0.0,0.523,0.0,0.1829
1314517,0.2916,-0.076,0.9282,0.0,0.531,0.0,0.1845
1314533,0.3063,-0.067,0.9166,0.0,0.5214,0.0,0.1853
1314550,0.3089,-0.072,0.923,0.0,0.5117,0.0,0.1861
1314566,0.3036,-0.0705,0.9225,0.0,0.5085,0.0,0.1829
1314583,0.3048,-0.0734,0.922,0.0,0.5101,0.0,0.1797
1314599,0.3041,-0.0715,0.9145,0.0,0.5093,0.0,0.1797
1314616,0.3087,-0.072,0.9163,0.0,0.5141,0.0,0.1845
1314632,0.3049,-0.07,0.9175,0.0,0.5149,0.0,0.1821
1314649,0.3051,-0.0684,0.9172,0.0,0.5117,0.0,0.1813
1314665,0.3066,-0.0655,0.9224,0.0,0.5093,0.0,0.1764
1314682,0.3156,-0.087,0.9315,0.0,0.5133,0.0,0.1797
1314698,0.3016,-0.0669,0.9235,0.0,0.5149,0.0,0.1797
1314714,0.3027,-0.0482,0.9146,0.0036,0.5109,0.0,0.1877
1314731,0.2961,-0.0497,0.9159,0.0,0.5101,0.0,0.1845
1314747,0.3015,-0.0598,0.9208,0.0,0.5085,0.0,0.1781
1314764,0.3048,-0.0684,0.9171,0.0,0.5077,0.0,0.1797
1314780,0.3073,-0.0698,0.9198,0.0,0.5117,0.0,0.1805
1314796,0.3055,-0.071,0.9191,0.0,0.5117,0.0,0.1845
1314813,0.3058,-0.0698,0.9222,0.0,0.5117,0.0,0.1837
1314829,0.2989,-0.0691,0.9224,0.0,0.5133,0.0,0.1813
1314845,0.3022,-0.0676,0.9211,0.0,0.5133,0.0,0.1789
1314862,0.3062,-0.0682,0.919,0.0,0.5133,0.0,0.1869
1314878,0.3041,-0.0687,0.9221,0.0,0.5206,0.0,0.1829
1314895,0.3006,-0.0696,0.9227,0.0,0.5214,0.0,0.1861
1314911,0.3031,-0.0687,0.9252,0.0,0.5117,0.0,0.1789
1314927,0.3045,-0.0644,0.9195,0.0,0.5093,0.0,0.1781
1314944,0.3043,-0.0522,0.9185,0.0,0.5093,0.0,0.1797
1314960,0.304,-0.086,0.9203,0.0,0.5117,0.0,0.1837
1314977,0.3025,-0.0508,0.9174,0.0,0.5109,0.0,0.1829
1314993,0.3058,-0.0807,0.9251,0.0,0.5069,0.0,0.1861
1315009,0.2989,-0.0837,0.9355,0.0,0.5053,0.0,0.1829
1315026,0.3001,-0.0918,0.9349,0.0,0.5077,0.0,0.1797
1315042,0.3009,-0.0918,0.933,0.0,0.5093,0.0,0.1797
1315059,0.3006,-0.0835,0.938,0.0,0.5101,0.0,0.1797
1315075,0.3087,-0.0779,0.9248,0.0,0.5117,0.0,0.1837
1315092,0.3046,-0.0709,0.9176,0.0,0.5101,0.0,0.1829
1315108,0.3045,-0.0653,0.9143,0.0,0.5085,0.0,0.1781
1315125,0.3025,-0.0686,0.9154,0.0,0.5053,0.0,0.1789
1315141,0.3045,-0.064,0.9218,0.0,0.5085,0.0,0.1797
1315157,0.3021,-0.0741,0.9239,0.0,0.5117,0.0,0.1829
1315174,0.3057,-0.0739,0.9197,0.0,0.5141,0.0,0.1829
1315190,0.3004,-0.0685,0.9195,0.0,0.5117,0.0,0.1821
1315207,0.3033,-0.07,0.9188,0.0,0.5101,0.0,0.1829
1315223,0.3015,-0.0698,0.9224,0.0,0.5085,0.0,0.1797
1315240,0.3072,-0.0722,0.9202,0.0,0.5117,0.0,0.1789
1315256,0.3045,-0.0714,0.9211,0.0,0.5214,0.0,0.1845
1315272,0.304,-0.0676,0.9179,0.0,0.5133,0.0,0.1893
1315289,0.3039,-0.069,0.9196,0.0,0.5117,0.0,0.1821
1315305,0.3057,-0.0698,0.9186,0.0,0.5117,0.0,0.1821
1315322,0.306,-0.0683,0.9192,0.0,0.5141,0.0,0.1845
1315338,0.3075,-0.0704,0.9189,0.0,0.5198,0.0,0.1845
1315354,0.3031,-0.0705,0.9209,0.0,0.5133,0.0,0.1861
1315371,0.3042,-0.0711,0.9204,0.0,0.5093,0.0,0.1821
1315387,0.3048,-0.07,0.9202,0.0,0.5004,0.0,0.1781
1315404,0.3053,-0.0696,0.9205,0.0,0.4924,0.0,0.1821
1315420,0.307,-0.0698,0.92,0.0,0.4875,0.0,0.1821
1315437,0.3053,-0.0696,0.9207,0.0,0.4859,0.0,0.1853
1315453,0.3073,-0.0725,0.9184,0.0,0.4811,0.0,0.1845
1315470,0.3029,-0.0719,0.9195,0.0,0.4714,0.0,0.1797
1315486,0.304,-0.0727,0.9195,0.0,0.4746,0.0,0.1813
1315503,0.3062,-0.0713,0.9197,0.0,0.469,0.0,0.1789
1315519,0.3067,-0.0673,0.9175,0.0,0.473,0.0,0.1845
1315535,0.2999,-0.068,0.9211,0.0,0.4738,0.0,0.1885
1315552,0.3023,-0.0704,0.9206,0.0,0.4738,0.0,0.1845
1315568,0.3029,-0.0735,0.9204,0.0,0.4698,0.0,0.1829
1315584,0.3054,-0.0736,0.924,0.0,0.4634,0.0,0.1821
1315601,0.3141,-0.0533,0.8922,0.0,0.4714,0.0,0.1829
1315618,0.3038,-0.0713,0.921,0.0,0.4698,0.0,0.1829
1315635,0.2925,-0.0785,0.9715,0.0,0.4682,0.0,0.1877
1315651,0.3158,-0.0499,0.9223,0.0,0.469,0.0,0.1877
1315668,0.3363,-0.1099,0.8612,0.0,0.4585,0.0,0.1837
1315684,0.2743,-0.0424,0.9245,0.0,0.4634,0.0,0.1861
1315701,0.3412,-0.069,0.9225,0.0,0.4626,0.0,0.1869
1315717,0.2772,-0.0603,0.9684,0.0,0.4618,0.0,0.1837
1315733,0.3343,-0.0169,0.8364,0.0,0.4618,0.0,0.1845
1315750,0.2852,-0.0868,0.9284,0.0,0.4601,0.0,0.1829
1315766,0.2988,-0.0509,0.9896,0.0,0.4569,0.0,0.1861
1315783,0.3562,-0.0033,0.8253,0.0,0.4569,0.0,0.1829
1315799,0.2857,-0.0694,0.8976,0.0,0.4577,0.0,0.1837
1315815,0.3605,-0.1075,0.8468,0.0,0.4601,0.0,0.1877
1315832,0.2489,-0.0741,0.9505,0.0,0.4561,0.0,0.1861
1315848,0.2661,-0.0565,0.9364,0.0,0.4505,0.0,0.1781
1315865,0.3558,-0.1074,0.8439,0.0,0.4505,0.0,0.1797
1315881,0.2632,-0.0584,0.9401,0.0,0.4553,0.0,0.1837
1315897,0.3719,-0.0581,0.9198,0.0,0.4569,0.0,0.1869
1315914,0.2763,-0.0996,0.9383,0.0,0.4674,0.0,0.1877
1315930,0.341,-0.011,0.818,0.0,0.4569,0.0,0.1877
1315947,0.2481,-0.0843,0.9313,0.0,0.4545,0.0,0.1829
1315963,0.3526,-0.0474,0.8973,0.0,0.4553,0.0,0.1813
1315980,0.2468,-0.0841,1.0173,0.0,0.4618,0.0,0.1837
1315996,0.3594,-0.1011,0.9375,0.0,0.4601,0.0,0.1861
1316013,0.2183,-0.0621,0.9265,0.0,0.4658,0.0,0.1845
1316029,0.3677,-0.1023,0.9269,0.0,0.4634,0.0,0.1821
1316045,0.27,-0.0916,0.9374,0.0,0.4569,0.0,0.1821
1316062,0.2332,-0.0573,0.9409,0.0,0.4609,0.0,0.1877
1316078,0.3771,-0.105,0.8873,0.0,0.4626,0.0,0.1845
1316095,0.2551,-0.0921,0.9448,0.0,0.4609,0.0,0.1853
1316111,0.2947,-0.053,0.9423,0.0,0.4634,0.0,0.1853
1316127,0.2622,-0.0855,1.0203,0.0,0.4577,0.0,0.1829
1316144,0.3703,-0.1002,0.9413,0.0,0.4585,0.0,0.1829
1316160,0.332,-0.0568,0.8771,0.0,0.4569,0.0,0.1845
1316177,0.2503,-0.0812,1.0044,0.0,0.4593,0.0,0.1861
1316193,0.3254,-0.0888,0.9594,0.0,0.4569,0.0,0.1861
1316209,0.3516,-0.0494,0.9202,0.0,0.4505,0.0,0.1748
1316226,0.2415,-0.0446,0.8946,0.0,0.4505,0.0,0.1821
1316242,0.2505,-0.0768,0.9529,0.0,0.4489,0.0,0.1821
1316259,0.3221,-0.0549,0.9488,0.0,0.4537,0.0,0.1845
1316275,0.3151,-0.0165,0.8175,0.0,0.4545,0.0,0.1861
1316291,0.3844,-0.0609,0.8743,0.0,0.4537,0.0,0.1861
1316308,0.2809,-0.1021,0.8558,0.0,0.4489,0.0,0.1861
1316324,0.2417,-0.0681,0.96,0.0,0.4481,0.0,0.1837
1316341,0.2963,-0.0539,0.935,0.0,0.4505,0.0,0.1861
1316357,0.3427,-0.0996,0.9963,0.0,0.4521,0.0,0.1845
1316373,0.3564,-0.107,0.9284,0.0,0.4561,0.0,0.1861
1316390,0.3393,-0.0546,0.8955,0.0,0.4505,0.0,0.1861
1316406,0.2805,-0.0271,0.8475,0.0,0.4473,0.0,0.1837
1316423,0.247,-0.0794,0.9466,0.0,0.4489,0.0,0.1845
1316439,0.2802,-0.0743,0.967,0.0,0.4521,0.0,0.1821
1316456,0.3376,-0.0371,0.9247,0.0,0.4585,0.0,0.1869
1316472,0.3681,-0.0523,0.8923,0.0,0.4569,0.0,0.1869
1316489,0.3363,-0.0985,0.8857,0.0,0.4537,0.0,0.1829
1316505,0.3082,-0.1072,0.9269,0.0,0.4553,0.0,0.1829
1316522,0.2615,-0.0684,0.9007,0.0,0.4513,0.0,0.1797
1316538,0.2586,-0.0589,0.9378,0.0,0.4569,0.0,0.1797
1316554,0.2631,-0.0761,0.9395,0.0,0.4569,0.0,0.1901
1316571,0.292,-0.0755,0.9564,0.0,0.4553,0.0,0.1869
1316587,0.3016,-0.0421,0.9417,0.0,0.4537,0.0,0.1732
1316604,0.2973,-0.0562,0.9312,0.0,0.4577,0.0,0.1805
1316620,0.3468,-0.1014,0.9655,0.0,0.4569,0.0,0.1829
1316637,0.3473,-0.1037,0.9366,0.0,0.4593,0.0,0.1877
1316653,0.3317,-0.0545,0.8832,0.0,0.4553,0.0,0.1893
1316670,0.2523,-0.0508,0.9097,0.0,0.4569,0.0,0.1845
1316686,0.2575,-0.0774,0.9414,0.0,0.4513,0.0,0.1829
1316703,0.2812,-0.0758,0.9666,0.0,0.4569,0.0,0.1853
1316720,0.2748,-0.0376,0.9228,0.0,0.4577,0.0,0.1853
1316737,0.2612,-0.0779,0.938,0.0,0.4601,0.0,0.1877
1316753,0.2733,-0.0772,0.9414,0.0,0.4601,0.0,0.1877
1316770,0.3076,-0.0361,0.9308,0.0,0.4601,0.0,0.1845
1316786,0.2967,-0.0561,0.9235,0.0,0.4553,0.0,0.1829
1316802,0.3271,-0.1035,0.9451,0.0,0.4569,0.0,0.1845
1316819,0.3269,-0.1001,0.9453,0.0,0.4674,0.0,0.1861
1316835,0.3293,-0.0561,0.9356,0.0,0.4682,0.0,0.1861
1316852,0.3103,-0.0405,0.8863,0.0,0.4698,0.0,0.1861
1316868,0.311,-0.0726,0.9431,0.0,0.4601,0.0,0.1829
1316885,0.3039,-0.0759,0.9173,0.0,0.4722,0.0,0.1821
1316901,0.3032,-0.0684,0.9215,0.0,0.4698,0.0,0.1789
1316918,0.3063,-0.0683,0.9222,0.0,0.4698,0.0,0.1853
1316934,0.3016,-0.0585,0.9157,0.0,0.4714,0.0,0.1861
