t_ms,ax,ay,az,emg_env,emg_raw
1355358,0.14786,-0.19984,0.93974,0.2442,0.3876
1355375,0.14681,-0.19882,0.9407,0.3827,0.3183
1355391,0.14811,-0.18673,0.94263,0.2305,0.1474
1355407,0.14539,-0.18682,0.94618,0.0,0.0
1355423,0.15074,-0.19734,0.93757,0.0,0.166
1355439,0.15347,-0.20161,0.93676,0.2006,0.3795
1355455,0.14389,-0.19977,0.94411,0.4223,0.3932
1355471,0.14017,-0.19765,0.94727,0.3143,0.1974
1355487,0.14024,-0.19699,0.94386,0.0,0.0
1355503,0.14217,-0.19477,0.94296,0.0,0.1249
1355520,0.14909,-0.20226,0.93566,0.1652,0.3537
1355536,0.14262,-0.20121,0.9412,0.4101,0.3699
1355552,0.14293,-0.20222,0.94336,0.3562,0.2127
1355567,0.14191,-0.1979,0.94591,0.0,0.0
1355583,0.14684,-0.19057,0.94256,0.0,0.1297
1355600,0.14421,-0.17968,0.94709,0.1523,0.3441
1355616,0.14994,-0.18278,0.94687,0.3884,0.3964
1355632,0.14795,-0.17753,0.94603,0.3836,0.2434
1355649,0.14917,-0.18326,0.94412,0.0,0.0475
1355665,0.15208,-0.19262,0.93929,0.0,0.0242
1355681,0.15445,-0.193,0.93848,0.0048,0.2764
1355697,0.15769,-0.19611,0.93546,0.3537,0.4207
1355713,0.15385,-0.20362,0.93482,0.4061,0.2764
1355729,0.15042,-0.19605,0.94135,0.0097,0.0669
1355745,0.14486,-0.19449,0.94328,0.0,0.0
1355761,0.14088,-0.18852,0.94748,0.0,0.2297
1355778,0.13832,-0.19165,0.9495,0.2828,0.3956
1355794,0.14564,-0.19105,0.94567,0.4199,0.2941
1355810,0.14587,-0.18492,0.94772,0.17,0.112
1355826,0.14956,-0.18715,0.94402,0.0,0.0
1355842,0.14916,-0.18689,0.94405,0.0,0.1829
1355858,0.14969,-0.18662,0.94342,0.2377,0.3876
1355874,0.15021,-0.19261,0.94023,0.3908,0.3215
1355890,0.1492,-0.19453,0.94156,0.249,0.1507
1355907,0.1477,-0.19607,0.94181,0.0,0.0
1355923,0.14948,-0.19882,0.93895,0.0,0.1603
1355939,0.14489,-0.19796,0.94299,0.2006,0.3715
1355954,0.13577,-0.21059,0.95372,0.4231,0.3199
1355970,0.14132,-0.17782,0.95976,0.2619,0.1539
1355987,0.13592,-0.17398,0.96063,0.0,0.0
1356003,0.14183,-0.18756,0.94633,0.0,0.1458
1356019,0.13703,-0.19627,0.94595,0.1974,0.3723
1356035,0.14832,-0.18835,0.93998,0.4247,0.3489
1356051,0.15063,-0.19227,0.93713,0.3038,0.1845
1356067,0.15207,-0.19127,0.93738,0.0,0.0
1356083,0.15141,-0.19964,0.93822,0.0,0.1313
1356099,0.15252,-0.20091,0.93602,0.1539,0.3505
1356115,0.14681,-0.20013,0.93918,0.4215,0.3779
1356132,0.14987,-0.19305,0.9367,0.3715,0.22
1356148,0.14354,-0.19393,0.94311,0.0,0.0226
1356164,0.14441,-0.19062,0.9446,0.0,0.0854
1356179,0.1413,-0.18461,0.94876,0.1418,0.3513
1356195,0.14111,-0.18832,0.94785,0.4029,0.3787
1356212,0.14192,-0.18777,0.94565,0.3795,0.2377
1356228,0.13572,-0.1898,0.95036,0.0,0.0234
1356244,0.14532,-0.19181,0.94319,0.0,0.0717
1356260,0.14442,-0.19856,0.9427,0.0451,0.303
1356276,0.1488,-0.2007,0.94028,0.3844,0.4215
1356292,0.14818,-0.19358,0.94133,0.3916,0.2522
1356308,0.15059,-0.19612,0.93918,0.0,0.0491
1356324,0.15274,-0.18965,0.94033,0.0,0.0177
1356341,0.15045,-0.19358,0.94205,0.0,0.2716
1356357,0.14843,-0.19234,0.94076,0.3505,0.4109
1356373,0.14333,-0.19563,0.94337,0.3981,0.2828
1356389,0.14146,-0.19081,0.94759,0.0,0.0669
1356405,0.14489,-0.19069,0.94156,0.0,0.0
1356421,0.15048,-0.19343,0.94076,0.0,0.2321
1356437,0.15154,-0.194,0.93925,0.2885,0.394
1356453,0.15018,-0.19218,0.93947,0.386,0.2973
1356470,0.14497,-0.18095,0.94552,0.1619,0.1217
1356486,0.1395,-0.18791,0.94736,0.0,0.0
1356502,0.1419,-0.19395,0.94598,0.0,0.1918
1356518,0.1437,-0.20156,0.94285,0.2361,0.3844
1356534,0.14758,-0.20464,0.94031,0.4045,0.328
1356550,0.14279,-0.20071,0.9435,0.2522,0.1507
1356566,0.13985,-0.19393,0.94402,0.0,0.0
1356582,0.14002,-0.19219,0.94572,0.0,0.1523
1356598,0.14223,-0.18962,0.94473,0.2038,0.3827
1356615,0.14433,-0.1988,0.94308,0.4295,0.3666
1356631,0.1479,-0.20534,0.94059,0.3159,0.1861
1356647,0.14872,-0.19529,0.9403,0.0,0.0
1356662,0.14649,-0.19303,0.94297,0.0,0.1603
1356678,0.15516,-0.19185,0.93995,0.1998,0.3803
1356695,0.14881,-0.1956,0.9393,0.4199,0.394
1356711,0.15092,-0.20138,0.93759,0.307,0.1861
1356727,0.14671,-0.20156,0.94067,0.0,0.0
1356742,0.14252,-0.19514,0.94183,0.0,0.1499
1356758,0.14005,-0.1962,0.94536,0.1934,0.3763
1356775,0.13959,-0.19101,0.94708,0.4207,0.3505
1356791,0.1368,-0.18771,0.94915,0.3167,0.1869
1356807,0.13853,-0.18973,0.94665,0.0,0.0
1356822,0.13994,-0.19649,0.94477,0.0,0.1378
1356838,0.13944,-0.20301,0.94236,0.1861,0.3715
1356855,0.14089,-0.19862,0.94199,0.4207,0.3521
1356871,0.14307,-0.20199,0.94232,0.3255,0.1893
1356887,0.14561,-0.20025,0.94138,0.0,0.0
1356903,0.14378,-0.19557,0.94487,0.0,0.1241
1356919,0.14685,-0.19047,0.94229,0.1362,0.3409
1356935,0.15297,-0.1959,0.93681,0.4199,0.4029
1356951,0.15049,-0.19468,0.93976,0.3715,0.2216
1356967,0.14942,-0.19179,0.94151,0.0,0.0596
1356985,0.14445,-0.19073,0.94469,0.0,0.0
1357001,0.14092,-0.19628,0.94189,0.0,0.2353
1357017,0.13913,-0.19771,0.94813,0.2957,0.4021
1357033,0.13797,-0.19157,0.9496,0.3924,0.2877
1357049,0.14212,-0.19348,0.94467,0.1249,0.1023
1357065,0.1414,-0.18597,0.94691,0.0,0.0
1357081,0.13883,-0.18325,0.95234,0.0,0.1861
1357097,0.14356,-0.18943,0.94407,0.2667,0.3852
1357114,0.14824,-0.20013,0.93805,0.3852,0.3143
1357130,0.15001,-0.19892,0.93729,0.2353,0.1442
1357146,0.14333,-0.18843,0.94532,0.0,0.0
1357162,0.14301,-0.1837,0.94551,0.0,0.166
1357178,0.14745,-0.18903,0.94387,0.2014,0.3771
1357194,0.15091,-0.19992,0.93773,0.4109,0.3892
1357210,0.14817,-0.19945,0.93903,0.2861,0.174
1357226,0.14705,-0.19261,0.94072,0.0,0.0
1357242,0.14557,-0.18937,0.94236,0.0,0.1329
1357259,0.14186,-0.18536,0.94933,0.1708,0.3529
1357275,0.14355,-0.19132,0.94345,0.4215,0.3674
1357291,0.14729,-0.19503,0.94033,0.3513,0.2054
1357307,0.15038,-0.2017,0.93822,0.0,0.0129
1357323,0.1439,-0.18974,0.94336,0.0,0.0862
1357339,0.13705,-0.18774,0.94925,0.0741,0.3183
1357355,0.14294,-0.19563,0.9426,0.4021,0.394
1357371,0.14864,-0.19986,0.93784,0.3892,0.2377
1357388,0.14668,-0.20614,0.941,0.0,0.0379
1357404,0.14535,-0.20282,0.94081,0.0,0.0234
1357420,0.14,-0.18443,0.9468,0.0048,0.2764
1357436,0.13572,-0.18487,0.95084,0.357,0.4061
1357452,0.14021,-0.18987,0.94517,0.3997,0.2812
1357468,0.14383,-0.19876,0.9412,0.0,0.0588
1357484,0.14576,-0.20848,0.94336,0.0,0.0
1357500,0.14084,-0.19339,0.94219,0.0,0.2377
1357517,0.14365,-0.1892,0.94536,0.2957,0.4037
1357533,0.14298,-0.19104,0.94457,0.3844,0.2869
1357549,0.14539,-0.20141,0.94115,0.1072,0.1007
1357564,0.14758,-0.20041,0.93671,0.0,0.0
1357580,0.14849,-0.19078,0.94314,0.0,0.2361
1357597,0.14611,-0.18851,0.94334,0.307,0.3989
1357613,0.14556,-0.18721,0.94442,0.3908,0.2877
1357629,0.14337,-0.18349,0.94649,0.1007,0.1007
1357645,0.14163,-0.19241,0.94596,0.0,0.0
1357661,0.14055,-0.18695,0.94692,0.0,0.1974
1357677,0.13676,-0.20086,0.95051,0.2498,0.3892
1357693,0.14351,-0.19356,0.93904,0.394,0.3151
1357709,0.14183,-0.19571,0.94212,0.2385,0.1458
1357726,0.14365,-0.19178,0.94279,0.0,0.0
1357742,0.14309,-0.19165,0.94022,0.0,0.1652
1357758,0.14831,-0.19613,0.9375,0.2046,0.3763
