t_ms,ax,ay,az,emg_env,emg_raw
163766,-0.1265,0.0663,0.9656,0.0,0.0
163782,-0.1256,0.0803,0.9644,0.0,0.4473
163798,-0.1262,0.0797,0.9652,0.0,0.7067
163814,-0.1259,0.0774,0.9601,0.0,0.4352
163830,-0.1246,0.0766,0.9679,0.0,0.0765
163846,-0.1239,0.078,0.9698,0.0,0.0
163862,-0.1278,0.0656,0.9645,0.0,0.3554
163879,-0.1248,0.0838,0.9358,0.0,0.6479
163895,-0.1264,0.061,0.9688,0.0,0.552
163911,-0.1191,0.0492,0.982,0.0,0.1217
163927,-0.1114,0.0909,0.9504,0.0,0.0
163943,-0.134,0.1206,0.9788,0.0,0.2474
163960,-0.1301,0.0248,0.8822,0.0,0.6036
163976,-0.1594,0.0029,0.9078,0.0,0.6164
163992,-0.1357,0.126,1.0279,0.0,0.1732
164008,-0.1421,0.0955,0.943,0.0,0.0
164024,-0.1254,0.0748,1.0342,0.0,0.0951
164040,-0.1215,0.0717,0.8513,0.0,0.5367
164056,-0.121,0.0125,0.8572,0.0,0.6334
164072,-0.1278,0.0301,0.9484,0.0,0.1893
164088,-0.1257,0.0593,0.9491,0.0,0.004
164104,-0.1169,0.0618,0.993,0.0,0.0451
164121,-0.1255,0.0827,0.9664,0.0,0.5101
164137,-0.1249,0.0678,0.9616,0.0,0.6544
164153,-0.1231,0.0598,0.9664,0.0,0.2804
164169,-0.1086,0.1201,1.0091,0.0,0.0346
164185,-0.0974,0.0286,1.0843,0.0,0.0
164202,-0.139,0.0556,0.9757,0.0,0.4327
164218,-0.1406,0.0793,0.9558,0.0,0.6648
164234,-0.1208,0.0703,0.9597,0.0,0.4231
164250,-0.1247,0.0755,1.0047,0.0,0.0765
164266,-0.1279,0.0761,0.9547,0.0,0.0
164282,-0.1176,0.0737,1.0042,0.0,0.3521
164299,-0.1322,0.085,0.9579,0.0,0.6487
164315,-0.1262,0.0837,0.9818,0.0,0.5359
164331,-0.1147,0.0551,0.9863,0.0,0.1192
164347,-0.1316,0.0839,0.9635,0.0,0.0
164363,-0.1251,0.0694,0.9547,0.0,0.2546
164379,-0.1258,0.0701,0.963,0.0,0.6011
164396,-0.103,0.0377,1.0144,0.0,0.6052
164412,-0.0844,-0.0008,1.0873,0.0,0.1636
164428,-0.1194,0.0558,0.9323,0.0,0.0
164444,-0.1198,0.0747,0.9721,0.0,0.1015
164460,-0.1235,0.0884,0.9578,0.0,0.5407
164476,-0.137,0.0895,0.8588,0.0,0.6278
164492,-0.1421,0.0502,0.892,0.0,0.1845
164508,-0.1205,-0.0094,1.0377,0.0,0.004
164524,-0.1234,0.0669,0.9269,0.0,0.0548
164541,-0.1091,0.0511,0.9924,0.0,0.5214
164557,-0.1223,0.0895,0.9587,0.0,0.66
164573,-0.1206,0.0752,0.9543,0.0,0.2772
164589,-0.1267,0.0887,0.9666,0.0,0.033
164605,-0.1366,0.0846,0.9694,0.0,0.0
164621,-0.1155,0.0869,0.9463,0.0,0.4972
164637,-0.1225,0.0688,0.9964,0.0,0.6664
164653,-0.1234,0.0584,0.9632,0.0,0.3054
164669,-0.1291,0.0536,1.0043,0.0,0.0443
164686,-0.1164,0.0643,0.9604,0.0,0.0
164702,-0.1193,0.0592,1.0241,0.0,0.4207
164718,-0.1193,0.0697,0.9796,0.0,0.664
164734,-0.1294,0.0645,1.0004,0.0,0.4489
164750,-0.1168,0.064,0.9555,0.0,0.0862
164766,-0.1364,0.093,0.9867,0.0,0.0
164782,-0.1253,0.0745,0.9609,0.0,0.394
164798,-0.1273,0.0749,0.9735,0.0,0.6544
164814,-0.1261,0.0769,0.9656,0.0,0.4851
164831,-0.1253,0.078,0.9651,0.0,0.0951
164847,-0.1261,0.0765,0.9664,0.0,0.0
164864,-0.1253,0.0757,0.9711,0.0,0.1281
164880,-0.1308,0.0797,0.9977,0.0,0.5327
164896,-0.119,0.0841,0.9542,0.0,0.6262
164913,-0.1254,0.0491,0.9478,0.0,0.2224
164929,-0.128,0.1001,0.9891,0.0,0.0169
164945,-0.1334,0.0926,0.9861,0.0,0.0
164961,-0.1306,0.0706,0.9465,0.0,0.4569
164977,-0.1321,0.0551,0.9549,0.0,0.631
164993,-0.1242,0.0842,0.976,0.0,0.2434
165009,-0.1252,0.0796,0.9661,0.0,0.0298
165025,-0.1256,0.0797,0.9555,0.0,0.0
165041,-0.127,0.0807,0.9703,0.0,0.4271
165058,-0.1262,0.0796,0.9627,0.0,0.6019
165074,-0.1244,0.0721,0.9495,0.0,0.3433
165090,-0.1256,0.0716,0.9679,0.0,0.0604
165106,-0.1248,0.079,0.9624,0.0,0.0
165122,-0.1318,0.0818,0.9857,0.0,0.3296
165138,-0.1282,0.0794,0.9685,0.0,0.5665
165154,-0.1389,0.0726,0.9686,0.0,0.3562
165170,-0.1377,0.0947,0.9932,0.0,0.0604
165186,-0.1143,0.06,0.9875,0.0,0.0
165203,-0.1208,0.0986,0.9742,0.0,0.3505
165219,-0.1271,0.0937,0.9678,0.0,0.552
165235,-0.1235,0.0922,0.9685,0.0,0.4061
165251,-0.1267,0.0711,0.9779,0.0,0.0798
165267,-0.1254,0.0867,0.9456,0.0,0.0
165283,-0.1465,0.0391,0.9464,0.0,0.2313
165300,-0.1608,0.1172,1.0124,0.0,0.4327
165316,-0.1419,0.1763,1.1034,0.0,0.3771
165332,-0.1057,0.0893,1.0032,0.0,0.12
165348,-0.1339,0.0985,0.9976,0.0,0.0056
165364,-0.127,0.0881,0.9552,0.0,0.0991
165381,-0.128,0.0687,0.9656,0.0,0.3457
165397,-0.1247,0.0792,0.9662,0.0,0.3908
165413,-0.1291,0.0815,0.9662,0.0,0.1571
165429,-0.1243,0.0791,0.9686,0.0,0.0209
165445,-0.1254,0.0786,0.9664,0.0,0.0314
165461,-0.0962,0.0592,1.0011,0.0,0.2949
165478,-0.1362,0.0643,0.949,0.0,0.3844
165494,-0.1117,0.0898,0.9727,0.0,0.2006
165510,-0.1365,0.0888,0.9454,0.0,0.0451
165526,-0.141,0.0642,0.9395,0.0,0.0016
165542,-0.1325,0.0867,0.9557,0.0,0.2297
165558,-0.1189,0.0533,1.0154,0.0,0.365
165574,-0.1082,0.0411,1.0378,0.0,0.2168
165590,-0.1329,0.116,0.9513,0.0,0.0564
165606,-0.1271,0.095,0.9457,0.0,0.0
165623,-0.1261,0.0813,0.9637,0.0,0.2136
165639,-0.123,0.0753,0.9797,0.0,0.3554
165655,-0.1217,0.0731,0.9666,0.0,0.2788
165671,-0.1275,0.0824,0.9595,0.0,0.0782
165687,-0.1256,0.0747,0.967,0.0,0.0
165703,-0.1244,0.0779,0.9622,0.0,0.1732
165720,-0.1251,0.0755,0.9687,0.0,0.3441
165736,-0.1259,0.0787,0.9622,0.0,0.3328
165752,-0.1276,0.0783,0.9646,0.0,0.1096
165768,-0.1262,0.0786,0.9643,0.0,0.0056
165784,-0.1264,0.0779,0.9653,0.0,0.0975
165800,-0.1257,0.0787,0.9632,0.0,0.3529
165816,-0.1269,0.0777,0.9659,0.0,0.3682
165832,-0.1257,0.0782,0.9647,0.0,0.1257
165848,-0.1262,0.0788,0.9672,0.0,0.0081
165865,-0.1268,0.0772,0.9643,0.0,0.0669
165881,-0.1262,0.0783,0.9677,0.0,0.3328
165897,-0.1268,0.0791,0.9662,0.0,0.4191
165913,-0.1273,0.0789,0.9609,0.0,0.1837
165929,-0.1265,0.0795,0.9624,0.0,0.0314
165946,-0.1266,0.0797,0.9635,0.0,0.0
165962,-0.1264,0.0784,0.9636,0.0,0.2917
165978,-0.1266,0.0761,0.9704,0.0,0.444
165994,-0.1239,0.0787,0.9621,0.0,0.2732
166010,-0.1244,0.064,0.9483,0.0,0.0572
166026,-0.1257,0.0565,0.9592,0.0,0.0
166043,-0.1301,0.1034,0.9188,0.0,0.2522
166059,-0.1272,0.0885,0.9464,0.0,0.4545
166075,-0.1288,0.0653,0.9572,0.0,0.3707
166091,-0.1245,0.0815,0.9562,0.0,0.0894
166107,-0.1265,0.0788,0.9825,0.0,0.0
166123,-0.1344,0.0836,0.9462,0.0,0.199
166140,-0.1276,0.0993,0.9598,0.0,0.4473
166156,-0.126,0.077,0.9417,0.0,0.4505
166172,-0.127,0.0787,0.934,0.0,0.1345
166189,-0.124,0.0518,1.0114,0.0,0.0234
166205,-0.1184,0.0835,0.9681,0.0,0.0
166222,-0.1298,0.0888,0.9887,0.0,0.3425
166238,-0.1177,0.0508,0.9323,0.0,0.5198
166254,-0.1355,0.0608,0.9483,0.0,0.3054
166270,-0.1202,0.0329,0.9181,0.0,0.0604
166286,-0.1354,0.0528,0.93,0.0,0.0
166303,-0.1232,0.0578,0.9822,0.0,0.2869
166319,-0.1248,0.0979,0.9956,0.0,0.523
166335,-0.1165,0.1085,0.9757,0.0,0.4279
166351,-0.1214,0.1193,1.0008,0.0,0.0967
166367,-0.128,0.0739,0.9259,0.0,0.0
166383,-0.1263,0.0757,0.9926,0.0,0.2281
166399,-0.1247,0.0816,0.9626,0.0,0.5318
166415,-0.1244,0.0782,0.9464,0.0,0.4601
166431,-0.1276,0.0728,0.9823,0.0,0.112
166447,-0.1251,0.0762,0.9632,0.0,0.0
166464,-0.1269,0.0739,0.9771,0.0,0.2103
166480,-0.1246,0.0769,0.96,0.0,0.5012
166496,-0.1266,0.0767,0.9658,0.0,0.527
166512,-0.1256,0.0779,0.9633,0.0,0.1603
166528,-0.1262,0.0777,0.9631,0.0,0.0
166544,-0.1259,0.0778,0.9653,0.0,0.17
166560,-0.1261,0.0778,0.9636,0.0,0.5004
166576,-0.1263,0.0786,0.9661,0.0,0.5528
166592,-0.1259,0.0784,0.9654,0.0,0.1781
166609,-0.126,0.0786,0.9639,0.0,0.0073
166625,-0.1262,0.0783,0.9647,0.0,0.0387
166641,-0.1264,0.0784,0.9667,0.0,0.4513
166657,-0.1258,0.0777,0.9654,0.0,0.5907
166673,-0.128,0.078,0.9689,0.0,0.2571
166689,-0.1277,0.0782,0.9759,0.0,0.0137
166705,-0.1271,0.0784,0.9779,0.0,0.0089
166721,-0.1259,0.0806,0.9647,0.0,0.4513
166737,-0.1232,0.0753,0.9944,0.0,0.606
166754,-0.1264,0.0795,0.9404,0.0,0.2957
166770,-0.127,0.0777,0.9962,0.0,0.0475
166786,-0.1296,0.0747,1.0127,0.0,0.0
166802,-0.1308,0.0765,0.9783,0.0,0.3771
166818,-0.1202,0.069,0.9731,0.0,0.6164
166835,-0.1292,0.0894,0.9816,0.0,0.4344
166851,-0.1273,0.0865,0.9668,0.0,0.0846
166867,-0.1248,0.0879,0.9664,0.0,0.0
166883,-0.126,0.0649,0.9634,0.0,0.3054
166899,-0.1228,0.0655,0.9515,0.0,0.6019
166915,-0.1287,0.1123,0.9836,0.0,0.5383
166932,-0.1203,0.0614,0.9151,0.0,0.1313
166948,-0.13,0.0258,0.8987,0.0,0.0
166964,-0.1129,0.0056,0.9184,0.0,0.2127
166980,-0.1275,0.083,1.0783,0.0,0.56
166996,-0.1304,0.0929,0.8646,0.0,0.5971
167012,-0.1315,0.1044,0.9835,0.0,0.1829
167029,-0.1224,0.0402,1.05,0.0,0.0
167045,-0.1205,0.0785,0.8899,0.0,0.0765
167061,-0.1331,0.099,0.9622,0.0,0.5133
167077,-0.1303,0.0726,0.9614,0.0,0.6407
167093,-0.1239,0.0737,0.958,0.0,0.2538
167109,-0.1251,0.0781,0.9564,0.0,0.0266
167126,-0.127,0.0758,0.9662,0.0,0.0
167142,-0.1269,0.0771,0.967,0.0,0.4489
167158,-0.1259,0.0765,0.9652,0.0,0.6544
167174,-0.1259,0.0789,0.9652,0.0,0.3682
167190,-0.1267,0.0793,0.9671,0.0,0.0628
167206,-0.1267,0.0768,0.9564,0.0,0.0
167223,-0.1362,0.0853,0.9209,0.0,0.3699
167239,-0.1363,0.0882,0.9509,0.0,0.6423
167255,-0.1252,0.0756,0.9751,0.0,0.5061
167271,-0.1302,0.0845,0.9728,0.0,0.1096
167287,-0.121,0.0954,1.0097,0.0,0.0
167303,-0.1484,0.1,0.9449,0.0,0.2869
167320,-0.1291,0.0595,0.9148,0.0,0.6052
167336,-0.1191,0.0486,0.971,0.0,0.5786
167352,-0.1454,0.0608,0.9378,0.0,0.1482
167368,-0.1368,0.0944,0.9298,0.0,0.0
167384,-0.1301,0.0615,0.9837,0.0,0.1603
167401,-0.1258,0.1237,0.9438,0.0,0.5512
167417,-0.1298,0.0437,0.9132,0.0,0.6278
167433,-0.1273,0.0486,0.9102,0.0,0.1974
167449,-0.1341,0.0439,0.994,0.0,0.0081
167465,-0.1268,0.0971,0.9166,0.0,0.0218
167481,-0.138,0.0963,0.9582,0.0,0.4956
167498,-0.1176,0.0822,0.9334,0.0,0.6568
167514,-0.128,0.0898,0.9261,0.0,0.4754
167531,-0.1311,0.087,0.9632,0.0,0.0943
167547,-0.1279,0.0762,0.9742,0.0,0.0
167563,-0.1275,0.0808,0.9649,0.0,0.3183
167579,-0.1265,0.0765,0.9658,0.0,0.6527
167595,-0.1265,0.0742,0.9656,0.0,0.5214
167611,-0.126,0.0785,0.9533,0.0,0.1096
167627,-0.1265,0.0758,0.9613,0.0,0.0
167644,-0.1257,0.0729,0.9561,0.0,0.2804
167660,-0.1248,0.0757,0.9764,0.0,0.606
167676,-0.1289,0.0717,0.9226,0.0,0.5979
167692,-0.1243,0.0585,0.939,0.0,0.1507
167708,-0.1249,0.0675,0.9478,0.0,0.0
167724,-0.127,0.0753,0.952,0.0,0.2434
167740,-0.1267,0.0811,0.9347,0.0,0.5891
167756,-0.1277,0.081,0.9623,0.0,0.61
167772,-0.1235,0.0754,0.9528,0.0,0.1644
167789,-0.1245,0.0778,0.9562,0.0,0.0
167805,-0.1266,0.0796,0.966,0.0,0.0967
167821,-0.1307,0.077,0.9647,0.0,0.5278
167837,-0.1075,0.0819,0.9576,0.0,0.635
167853,-0.1221,0.0747,0.966,0.0,0.2353
167870,-0.1252,0.0667,0.9953,0.0,0.0209
167886,-0.1066,0.0713,0.9648,0.0,0.0
167902,-0.1195,0.081,0.9416,0.0,0.4561
167918,-0.1268,0.0797,0.9379,0.0,0.6439
167934,-0.1219,0.0769,0.969,0.0,0.3392
167950,-0.1314,0.0836,0.9832,0.0,0.0588
167967,-0.1252,0.0798,0.9589,0.0,0.0
167983,-0.1234,0.0724,0.9608,0.0,0.3811
167999,-0.1263,0.0864,0.9628,0.0,0.6358
168015,-0.117,0.0675,1.0109,0.0,0.4682
168031,-0.1289,0.098,1.0359,0.0,0.0927
168047,-0.13,0.0738,0.9364,0.0,0.0
168064,-0.1209,0.0995,0.9708,0.0,0.303
168080,-0.1311,0.0846,0.9237,0.0,0.5979
168096,-0.1362,0.0928,1.0027,0.0,0.5472
168112,-0.1262,0.0786,0.975,0.0,0.1329
168128,-0.1261,0.0829,0.9639,0.0,0.0
168144,-0.1282,0.0796,0.9699,0.0,0.1861
168161,-0.1257,0.0782,0.9672,0.0,0.5407
168177,-0.1246,0.0782,0.958,0.0,0.5778
168193,-0.1277,0.075,0.9764,0.0,0.1748
168209,-0.1342,0.0594,0.9563,0.0,0.0048
168225,-0.1197,0.0872,0.9811,0.0,0.0395
168241,-0.1178,0.0523,1.0018,0.0,0.4763
168258,-0.1302,0.0834,0.9376,0.0,0.61
168274,-0.1199,0.0967,1.0031,0.0,0.2651
168290,-0.1301,0.0845,0.9628,0.0,0.0322
168306,-0.1263,0.0759,0.9696,0.0,0.0
168322,-0.1271,0.0801,0.9594,0.0,0.3989
168338,-0.1267,0.0772,0.9626,0.0,0.6052
168354,-0.1264,0.078,0.9641,0.0,0.2893
168370,-0.1266,0.0803,0.9654,0.0,0.0475
168386,-0.1267,0.0791,0.9649,0.0,0.0
168403,-0.1272,0.083,0.9596,0.0,0.3827
168419,-0.125,0.0841,0.9531,0.0,0.6116
168435,-0.1248,0.0744,0.9952,0.0,0.4174
168451,-0.13,0.0661,0.9459,0.0,0.0798
168467,-0.1295,0.0647,0.9377,0.0,0.0
168483,-0.1189,0.066,0.9782,0.0,0.3094
168500,-0.1307,0.0816,0.9644,0.0,0.5987
168516,-0.117,0.0804,0.984,0.0,0.5222
168532,-0.1342,0.0898,0.9632,0.0,0.12
168548,-0.1225,0.0681,0.9618,0.0,0.0
168564,-0.1302,0.0792,0.9835,0.0,0.2176
168580,-0.1204,0.069,0.9514,0.0,0.5907
168596,-0.1226,0.067,0.9705,0.0,0.5472
168612,-0.1206,0.0888,0.9995,0.0,0.1362
168628,-0.137,0.1206,0.9711,0.0,0.0
168645,-0.1123,0.0347,1.0064,0.0,0.1772
168661,-0.1201,0.0941,0.9457,0.0,0.548
168677,-0.1045,0.0806,1.0573,0.0,0.6027
168693,-0.1281,0.0597,1.0325,0.0,0.1909
168709,-0.1033,0.0251,0.9928,0.0,0.0089
168725,-0.1332,0.0583,0.8402,0.0,0.0403
168742,-0.1153,0.0646,0.9604,0.0,0.4851
168758,-0.135,0.0849,0.9157,0.0,0.631
168774,-0.1356,0.1373,0.9783,0.0,0.2796
168790,-0.1235,0.0919,0.9503,0.0,0.0298
168806,-0.1248,0.081,0.9729,0.0,0.0
168822,-0.1299,0.0865,0.9603,0.0,0.4706
168838,-0.1249,0.0724,0.9761,0.0,0.6278
168855,-0.1267,0.0785,0.9656,0.0,0.4988
168872,-0.127,0.0772,0.9659,0.0,0.0991
168888,-0.1267,0.0794,0.9641,0.0,0.0
168904,-0.1262,0.0796,0.9643,0.0,0.2732
168920,-0.1255,0.0769,0.9631,0.0,0.5923
168936,-0.1265,0.0781,0.9661,0.0,0.5794
168952,-0.1268,0.0786,0.9656,0.0,0.1217
168968,-0.1262,0.0778,0.9646,0.0,0.0
168984,-0.1251,0.079,0.9659,0.0,0.2401
169000,-0.1258,0.077,0.9665,0.0,0.5754
169017,-0.1303,0.0799,0.9661,0.0,0.5915
169033,-0.1252,0.0805,0.9663,0.0,0.17
169049,-0.1269,0.0792,0.9644,0.0,0.0008
169065,-0.1273,0.0793,0.9642,0.0,0.0878
169081,-0.127,0.0775,0.963,0.0,0.5133
169097,-0.1258,0.0764,0.9674,0.0,0.61
169113,-0.1273,0.0791,0.9661,0.0,0.1853
169129,-0.1254,0.0771,0.9651,0.0,0.0032
169145,-0.1245,0.077,0.9638,0.0,0.054
169162,-0.125,0.0792,0.9641,0.0,0.5077
169178,-0.1286,0.0788,0.9655,0.0,0.6568
169194,-0.129,0.078,0.9649,0.0,0.274
169210,-0.1237,0.0793,0.9651,0.0,0.0346
169226,-0.1248,0.0789,0.964,0.0,0.0
169242,-0.1267,0.0788,0.964,0.0,0.4754
169258,-0.126,0.0784,0.9658,0.0,0.6527
169274,-0.1245,0.0782,0.9647,0.0,0.3054
169290,-0.1272,0.0786,0.9652,0.0,0.0491
169307,-0.126,0.0798,0.9658,0.0,0.0
169323,-0.1252,0.0807,0.9744,0.0,0.3997
169339,-0.1242,0.0877,1.0026,0.0,0.6487
169355,-0.1246,0.0986,0.9915,0.0,0.4473
169371,-0.1295,0.0856,0.9791,0.0,0.0878
169387,-0.1297,0.0832,0.9771,0.0,0.0
169404,-0.1251,0.0745,0.9564,0.0,0.3143
169420,-0.1254,0.0828,0.9518,0.0,0.614
169436,-0.1408,0.1021,0.9842,0.0,0.5544
169452,-0.1213,0.1001,0.921,0.0,0.1354
169468,-0.115,0.0544,0.9921,0.0,0.0
169484,-0.1249,0.0983,0.907,0.0,0.2885
169500,-0.1223,0.039,0.9833,0.0,0.5899
169516,-0.1409,0.0693,0.9985,0.0,0.5665
169532,-0.1282,0.0862,0.9248,0.0,0.1458
169549,-0.1229,0.0704,0.9384,0.0,0.0
169565,-0.1329,0.073,0.9969,0.0,0.1652
169581,-0.1244,0.0679,0.9734,0.0,0.527
169597,-0.1357,0.0424,0.9381,0.0,0.5987
169613,-0.1241,0.0656,0.9568,0.0,0.1934
169629,-0.1233,0.0635,0.9576,0.0,0.0073
169646,-0.1272,0.0829,0.9625,0.0,0.0282
169662,-0.1277,0.0787,0.9677,0.0,0.4585
169678,-0.1275,0.0777,0.9653,0.0,0.6237
169694,-0.1254,0.0784,0.9636,0.0,0.278
169710,-0.1291,0.079,0.9665,0.0,0.0427
169726,-0.1228,0.0666,1.0383,0.0,0.0
169742,-0.1406,0.1083,0.9212,0.0,0.4448
169758,-0.12,0.0824,0.9493,0.0,0.6254
169774,-0.1378,0.093,0.9464,0.0,0.3135
169791,-0.1285,0.0755,0.9717,0.0,0.0556
169807,-0.13,0.0637,0.9916,0.0,0.0
169823,-0.1167,0.0758,0.9481,0.0,0.3755
169839,-0.1243,0.0824,0.9271,0.0,0.6342
169855,-0.1311,0.093,0.9666,0.0,0.4336
169871,-0.1257,0.0615,0.9941,0.0,0.0878
169888,-0.1293,0.0844,0.9771,0.0,0.0
169904,-0.1233,0.078,0.9576,0.0,0.3054
169920,-0.1229,0.0742,0.9415,0.0,0.6052
169936,-0.1344,0.082,1.0079,0.0,0.5504
169952,-0.1168,0.0884,0.9157,0.0,0.1345
169969,-0.1348,0.0681,1.0035,0.0,0.0
169985,-0.1258,0.086,0.97,0.0,0.2168
170001,-0.1285,0.0748,0.9716,0.0,0.5737
