t_ms,ax,ay,az,L_env,L_raw,R_env,R_raw
1034183,0.106,-0.0099,0.9845,0.0,0.5318,0.0,0.174
1034199,0.1111,0.0113,0.9688,0.0,0.5327,0.0,0.1732
1034216,0.101,0.0114,0.9686,0.0,0.531,0.0,0.174
1034232,0.1036,0.004,0.9873,0.0,0.5327,0.0,0.1644
1034249,0.0998,0.0047,0.9752,0.0,0.5278,0.0,0.1716
1034264,0.1042,0.0104,0.9569,0.0,0.531,0.0,0.1684
1034281,0.1043,0.0121,0.9598,0.0,0.5335,0.0,0.1724
1034297,0.1022,0.0078,0.9776,0.0,0.531,0.0,0.1764
1034314,0.1035,0.0099,0.9679,0.0,0.531,0.0,0.1756
1034330,0.1034,0.0087,0.9751,0.0,0.5254,0.0,0.1716
1034347,0.1027,0.0069,0.9645,0.0,0.5238,0.0,0.1716
1034363,0.1027,0.0064,0.9708,0.0,0.531,0.0,0.1732
1034380,0.1032,0.009,0.9677,0.0,0.527,0.0,0.1732
1034395,0.1036,0.0088,0.9682,0.0,0.5222,0.0,0.1724
1034412,0.1028,0.0074,0.9689,0.0,0.5238,0.0,0.17
1034428,0.1011,0.0063,0.9662,0.0,0.5214,0.0,0.1692
1034445,0.1018,0.0015,0.957,0.0,0.531,0.0,0.1708
1034461,0.1032,0.008,0.9671,0.0,0.5262,0.0,0.174
1034478,0.0996,0.0043,0.9456,0.0,0.5343,0.0,0.1764
1034494,0.1064,0.0157,0.947,0.0,0.5238,0.0,0.1716
1034511,0.102,0.0143,0.9716,0.0,0.5278,0.0,0.1708
1034528,0.1031,-0.0161,0.9787,0.0,0.5294,0.0,0.17
1034545,0.1021,0.0075,0.9987,0.0,0.531,0.0,0.1756
1034561,0.1029,0.0096,0.9574,0.0,0.5262,0.0,0.1732
1034577,0.1018,0.0076,0.9825,0.0,0.5318,0.0,0.1732
1034594,0.1082,0.0221,0.9653,0.0,0.531,0.0,0.174
1034610,0.1116,0.0266,0.9581,0.0,0.5246,0.0,0.166
1034627,0.11,0.0335,0.9667,0.0,0.5278,0.0,0.1619
1034643,0.105,-0.0037,0.9881,0.0,0.5278,0.0,0.1716
1034660,0.0974,-0.0048,0.9339,0.0,0.5302,0.0,0.1732
1034676,0.109,0.0188,0.9587,0.0,0.523,0.0,0.1708
1034693,0.091,0.0012,0.9521,0.0,0.5246,0.0,0.17
1034709,0.093,-0.0131,0.9088,0.0,0.5262,0.0,0.1627
1034725,0.0975,0.0149,0.9886,0.0,0.531,0.0,0.1668
1034741,0.1165,0.0422,1.0615,0.0,0.5262,0.0,0.1724
1034758,0.1176,0.0386,1.0692,0.0,0.531,0.0,0.1772
1034774,0.1101,0.0137,0.99,0.0,0.5327,0.0,0.17
1034791,0.0987,0.0207,1.0129,0.0,0.5294,0.0,0.17
1034807,0.1061,0.0025,0.9754,0.0,0.5262,0.0,0.1692
1034824,0.1022,0.0067,0.978,0.0,0.5246,0.0,0.1708
1034840,0.0982,0.0016,0.9345,0.0,0.5294,0.0,0.1732
1034856,0.0972,0.0068,0.9751,0.0,0.5246,0.0,0.1764
1034873,0.1003,0.0103,0.9483,0.0,0.5278,0.0,0.1716
1034889,0.1022,-0.0018,0.9691,0.0036,0.5262,0.0,0.1708
1034906,0.1034,0.0107,0.9778,0.0,0.5294,0.0,0.1708
1034922,0.1084,0.0131,0.9619,0.0,0.5327,0.0,0.1716
1034939,0.0994,-0.0009,0.9661,0.0,0.5343,0.0,0.1708
1034955,0.1099,0.0122,0.9911,0.0,0.5335,0.0,0.1724
1034972,0.0948,0.0019,0.935,0.0,0.5318,0.0,0.17
1034988,0.0992,0.0135,0.9664,0.0,0.5327,0.0,0.1692
1035005,0.1044,0.0075,0.9623,0.0,0.5335,0.0,0.1668
1035021,0.0987,-0.0026,0.9661,0.0,0.5367,0.0,0.1716
1035037,0.1075,0.0099,0.9942,0.0,0.5359,0.0,0.1716
1035054,0.0969,0.0194,0.96,0.0,0.531,0.0,0.174
1035070,0.1091,-0.0038,0.9492,0.0,0.5351,0.0,0.1724
1035087,0.0976,0.0067,0.9527,0.0,0.5318,0.0,0.1708
1035103,0.1039,0.0185,1.0069,0.0,0.5351,0.0,0.1716
1035120,0.112,0.0229,1.0144,0.0,0.5335,0.0,0.1724
1035136,0.1104,0.002,0.9619,0.0,0.5359,0.0,0.1748
1035153,0.1028,0.0265,1.0155,0.0,0.531,0.0,0.1724
1035169,0.0984,-0.0021,0.9437,0.0,0.531,0.0,0.1652
1035185,0.0982,-0.0058,0.9511,0.0,0.5335,0.0,0.17
1035201,0.1077,0.0167,0.9821,0.0,0.5343,0.0,0.1684
1035218,0.101,0.0006,0.9667,0.0,0.5327,0.0,0.17
1035234,0.1039,0.0086,0.983,0.0,0.5318,0.0,0.1732
1035251,0.0974,0.013,0.966,0.0,0.5294,0.0,0.1668
1035267,0.1101,0.0184,0.997,0.0,0.5335,0.0,0.1652
1035284,0.1059,0.022,0.9976,0.0,0.5198,0.0,0.1676
1035300,0.1046,0.0208,0.9999,0.0,0.5351,0.0,0.1724
1035316,0.1055,0.0184,0.9998,0.0,0.527,0.0,0.1684
1035333,0.1071,0.0217,1.0019,0.0,0.5278,0.0,0.17
1035349,0.1059,0.0189,0.9663,0.0,0.5262,0.0,0.1684
1035366,0.0996,0.0109,0.9865,0.0,0.5238,0.0,0.17
1035382,0.107,0.0144,0.9671,0.0,0.5254,0.0,0.1732
1035399,0.1047,0.0105,0.9782,0.0,0.527,0.0,0.1716
1035415,0.1038,0.004,0.9714,0.0,0.523,0.0,0.17
1035432,0.1036,0.0065,0.9523,0.0,0.5214,0.0,0.1619
1035448,0.1081,0.0107,0.9735,0.0,0.5198,0.0,0.1644
1035465,0.1002,-0.0139,0.9137,0.006,0.5109,0.0,0.1652
1035481,0.0991,-0.0009,0.9438,0.0,0.5125,0.0,0.1644
1035497,0.1018,0.0053,0.9946,0.0,0.5085,0.0,0.1619
1035514,0.0985,0.0051,0.9403,0.0,0.502,0.0,0.1636
1035530,0.1021,0.0013,0.956,0.0,0.5077,0.0,0.1708
1035547,0.105,0.0014,0.9498,0.0,0.5117,0.0,0.166
1035563,0.0966,-0.0035,0.9474,0.0,0.5222,0.0,0.1724
1035580,0.1018,0.0025,0.9498,0.0,0.5278,0.0,0.1748
1035596,0.1057,0.0113,0.9957,0.0,0.5343,0.0,0.1724
1035613,0.105,0.0213,0.9794,0.0,0.5359,0.0,0.1748
1035630,0.1045,0.0202,0.9928,0.0,0.5278,0.0,0.1764
1035647,0.1049,0.0122,0.9614,0.0,0.5351,0.0,0.1732
1035663,0.1001,0.0027,0.9606,0.0,0.5343,0.0,0.1732
1035680,0.0985,0.0023,0.9554,0.0,0.5318,0.0,0.17
1035696,0.105,0.0104,0.9859,0.0,0.5222,0.0,0.1716
1035712,0.1111,0.0155,0.9943,0.0,0.5198,0.0,0.1732
1035729,0.0966,0.0002,0.9455,0.0,0.5149,0.0,0.1684
1035745,0.1017,0.0105,0.9821,0.0,0.5149,0.0,0.1652
1035762,0.1095,0.0112,0.9892,0.0,0.5141,0.0,0.17
1035778,0.0958,0.0027,0.936,0.0,0.5133,0.0,0.17
1035795,0.1063,0.0096,0.9949,0.0,0.5117,0.0,0.17
1035811,0.1079,0.0123,0.9891,0.0,0.5222,0.0,0.1668
1035828,0.0967,0.0038,0.9378,0.0,0.523,0.0,0.1732
1035844,0.1046,0.0043,0.9854,0.0,0.5294,0.0,0.1708
1035860,0.1011,0.0098,0.966,0.0,0.527,0.0,0.1732
1035876,0.0922,-0.003,0.9298,0.0,0.5327,0.0,0.1732
1035893,0.111,0.003,0.9915,0.0,0.5375,0.0,0.17
1035909,0.1042,0.011,0.9747,0.0,0.5375,0.0,0.1692
1035926,0.0927,-0.0013,0.9421,0.0,0.5415,0.0,0.1764
1035942,0.1097,0.006,0.9917,0.0,0.5472,0.0,0.1756
1035959,0.1013,0.0114,0.9686,0.0,0.5528,0.0,0.1764
1035975,0.1007,-0.003,0.9669,0.0,0.5568,0.0,0.1764
1035992,0.1056,0.0145,0.9666,0.0,0.5568,0.0,0.1684
1036007,0.1023,-0.0023,0.9689,0.0,0.5472,0.0,0.1716
1036024,0.1037,0.0182,0.9655,0.0,0.5496,0.0,0.174
1036040,0.0971,0.0054,0.9497,0.0,0.5584,0.0,0.1781
1036057,0.0969,0.0135,0.96,0.0,0.5649,0.0,0.1845
1036073,0.1011,0.008,0.9511,0.0,0.5834,0.0,0.1829
1036090,0.1035,0.0102,0.9711,0.0,0.6019,0.0,0.1877
1036106,0.1015,0.0105,0.9586,0.0,0.6278,0.0,0.1893
1036122,0.105,0.0114,0.9935,0.0,0.6423,0.0,0.1909
1036138,0.0956,0.0015,0.9377,0.0,0.6495,0.0,0.1901
1036155,0.1015,0.0152,0.9556,0.0,0.6503,0.0,0.1974
1036171,0.0969,0.0042,0.9419,0.0,0.66,0.0,0.1918
1036188,0.0985,0.0048,0.9512,0.0,0.6632,0.0,0.1909
1036204,0.1023,0.0102,0.9603,0.0,0.6737,0.0,0.1909
1036221,0.0997,0.0027,0.9638,0.0,0.6745,0.0,0.1909
1036237,0.1028,0.0049,0.9601,0.0,0.6673,0.0,0.1877
1036253,0.1083,0.0109,0.9869,0.0,0.6519,0.0,0.1756
1036269,0.1,0.0025,0.9697,0.0,0.6447,0.0,0.1837
1036286,0.0999,0.0036,0.955,0.0,0.6447,0.0,0.1829
1036302,0.1058,0.0213,0.9736,0.0,0.6391,0.0,0.1837
1036319,0.1008,0.0012,0.9666,0.0,0.6221,0.0,0.1716
1036335,0.1021,0.0036,0.96,0.0,0.6068,0.0,0.1732
1036352,0.1032,0.012,0.9624,0.0,0.5818,0.0,0.1636
1036368,0.1016,0.0074,0.9843,0.0,0.5488,0.0,0.1587
1036384,0.1014,-0.0092,0.9405,0.0,0.527,0.0,0.1587
1036401,0.1001,0.0056,0.9793,0.0,0.5109,0.0,0.1636
1036417,0.122,0.0357,0.9428,0.0,0.494,0.0,0.1547
1036434,0.1259,0.0532,1.0289,0.0,0.4924,0.0,0.1652
1036450,0.0742,-0.0082,0.8628,0.0,0.4972,0.0,0.1708
1036467,0.0461,0.0308,0.8432,0.0,0.5004,0.0,0.1716
1036483,0.1292,-0.0023,0.9959,0.0,0.5093,0.0,0.1716
1036500,0.083,-0.0031,0.858,0.0,0.5117,0.0,0.1732
1036516,0.0799,-0.0444,0.8563,0.0,0.5133,0.0,0.1692
1036533,0.0805,-0.0281,0.8233,0.0,0.5214,0.0,0.1619
1036549,0.0685,-0.0521,0.8232,0.0,0.5214,0.0,0.1692
1036565,0.0819,-0.0339,0.8972,0.0,0.5246,0.0,0.1692
1036582,0.1064,0.0357,1.0503,0.0,0.5214,0.0,0.1732
1036598,0.1131,0.0169,1.0309,0.0,0.5246,0.0,0.1748
1036615,0.0998,-0.0025,0.9684,0.0,0.5302,0.0,0.1684
1036631,0.0627,0.0439,0.9325,0.0,0.5343,0.0,0.1716
1036648,0.0709,-0.014,0.8383,0.0,0.5375,0.0,0.174
1036664,0.1381,0.0292,1.0257,0.0,0.5415,0.0,0.1748
1036681,0.1417,0.0196,1.048,0.0,0.5391,0.0,0.1756
1036697,0.1224,-0.0191,0.9588,0.0,0.5439,0.0,0.1732
1036713,0.0906,0.0718,0.9457,0.0,0.5407,0.0,0.1716
1036731,0.1152,0.0478,1.0979,0.0,0.5383,0.0,0.1716
1036747,0.1715,0.0943,1.2272,0.0,0.5351,0.0,0.1732
1036763,0.1715,0.0303,1.1151,0.0,0.531,0.0,0.1692
1036780,0.1588,0.0332,1.1487,0.0,0.5246,0.0,0.1732
1036796,0.144,0.0574,1.1394,0.0,0.5214,0.0,0.1716
1036813,0.1525,0.0332,1.1126,0.0,0.5206,0.0,0.1668
1036829,0.1103,0.0101,1.0099,0.0,0.523,0.0,0.1716
1036846,0.0826,-0.0265,0.8892,0.0,0.5254,0.0,0.1716
1036862,0.1068,0.0426,0.9659,0.0,0.5214,0.0,0.1724
1036879,0.0769,-0.0322,0.9093,0.0,0.5222,0.0,0.1748
1036894,0.1317,0.0154,0.9862,0.0,0.5214,0.0,0.1692
1036911,0.1213,0.0041,0.9788,0.0,0.523,0.0,0.17
1036927,0.0851,-0.0327,0.9329,0.0,0.5246,0.0,0.17
1036944,0.1259,0.0485,0.9622,0.0,0.5254,0.0,0.17
1036960,0.0732,-0.0273,0.9911,0.0,0.5246,0.0,0.1732
1036977,0.0836,0.0012,0.8989,0.0,0.5222,0.0,0.17
1036993,0.1407,-0.0171,1.0163,0.0,0.5214,0.0,0.1692
1037010,0.1658,0.053,1.0999,0.0,0.519,0.0,0.1716
1037026,0.1178,0.0386,0.9657,0.0,0.5206,0.0,0.1692
1037042,0.085,-0.0129,0.8531,0.0,0.523,0.0,0.1764
1037059,0.0767,-0.0384,0.8786,0.0,0.5214,0.0,0.1708
1037075,0.102,0.0215,0.9627,0.0,0.5206,0.0,0.1668
1037092,0.1187,0.0409,1.0394,0.0,0.523,0.0,0.1716
1037108,0.0951,0.0084,0.9675,0.0,0.5246,0.0,0.1716
1037125,0.092,-0.0157,0.914,0.0,0.5262,0.0,0.1724
1037141,0.1136,0.0372,0.9702,0.0,0.5246,0.0,0.1724
1037158,0.1043,-0.0078,1.0488,0.0,0.5246,0.0,0.1716
1037174,0.1188,0.017,0.9747,0.0,0.5214,0.0,0.1684
1037190,0.084,0.0341,0.9362,0.0,0.523,0.0,0.1619
1037206,0.0818,-0.0232,1.014,0.0,0.5246,0.0,0.17
1037223,0.1356,0.0654,1.1271,0.0,0.527,0.0,0.17
1037239,0.0774,-0.0413,0.8012,0.0,0.5238,0.0,0.1708
1037256,0.0747,0.0617,0.9053,0.0,0.5214,0.0,0.1644
1037272,0.1466,0.0278,1.0266,0.0,0.519,0.0,0.1644
1037289,0.1114,-0.0419,0.8155,0.0,0.5109,0.0,0.1716
1037305,0.0752,0.0083,0.9156,0.0,0.5198,0.0,0.17
1037321,0.1292,0.0035,0.9848,0.0,0.5262,0.0,0.1724
1037337,0.1277,0.043,1.0116,0.0,0.519,0.0,0.1668
1037354,0.0915,-0.0128,0.9718,0.0,0.5141,0.0,0.1636
1037370,0.0981,0.0279,0.9999,0.0,0.5149,0.0,0.1652
1037387,0.105,-0.0043,0.9613,0.0,0.5182,0.0,0.1652
1037403,0.0992,0.0014,0.9375,0.0,0.5149,0.0,0.17
1037420,0.1012,0.0229,0.9293,0.0,0.5093,0.0,0.1716
1037436,0.0787,0.0157,1.0121,0.0,0.5101,0.0,0.17
1037452,0.1047,0.0239,0.9495,0.0,0.5109,0.0,0.1716
1037469,0.1113,0.0036,1.0048,0.0,0.5125,0.0,0.1708
1037485,0.1059,0.0398,1.0384,0.0,0.5141,0.0,0.17
1037502,0.1033,-0.0208,0.9261,0.0,0.5133,0.0,0.174
1037518,0.1011,0.0106,0.9476,0.0,0.5133,0.0,0.1732
1037535,0.1065,-0.0746,0.7454,0.0,0.5141,0.0,0.17
1037551,0.0935,0.0697,1.1377,0.0,0.5149,0.0,0.17
1037568,0.0889,-0.0085,0.921,0.0,0.523,0.0,0.17
1037584,0.1012,-0.0173,0.8756,0.0,0.5238,0.0,0.1692
1037601,0.1147,-0.0069,0.9694,0.0,0.5214,0.0,0.1708
1037617,0.1014,0.0712,1.0997,0.0,0.5198,0.0,0.1732
1037633,0.1232,-0.0176,0.8881,0.0,0.5141,0.0,0.17
1037650,0.0843,0.021,0.996,0.0,0.5214,0.0,0.17
1037666,0.1023,0.0191,0.9991,0.0,0.5214,0.0,0.1732
1037683,0.1071,0.0163,0.9528,0.0,0.523,0.0,0.1732
1037699,0.106,0.0143,0.9289,0.0,0.5262,0.0,0.1748
1037716,0.1079,0.0302,1.0677,0.0,0.5254,0.0,0.1692
1037732,0.1084,0.0151,1.0522,0.0,0.5254,0.0,0.1716
1037749,0.1005,0.0236,1.0246,0.0,0.5262,0.0,0.1716
1037765,0.1127,0.0513,0.9136,0.0,0.5359,0.0,0.1748
1037781,0.1207,0.064,0.9981,0.0,0.5383,0.0,0.1732
1037798,0.0926,-0.0173,0.8659,0.0,0.5375,0.0,0.1732
1037814,0.1428,0.0212,1.0043,0.0,0.5375,0.0,0.1708
1037831,0.0908,-0.0131,0.9834,0.0,0.5399,0.0,0.1716
1037848,0.1098,0.0175,1.0056,0.0,0.5391,0.0,0.174
1037864,0.109,-0.0027,0.9627,0.0,0.5472,0.0,0.1732
1037881,0.1008,-0.0281,0.9661,0.0,0.5455,0.0,0.1748
1037897,0.0671,-0.0534,0.8126,0.0,0.5375,0.0,0.17
1037914,0.0785,-0.0603,0.7411,0.0,0.5439,0.0,0.1724
1037930,0.1316,0.0288,1.0111,0.0,0.5383,0.0,0.1708
1037947,0.0839,0.024,0.9776,0.0,0.5391,0.0,0.1724
1037963,0.1256,-0.0349,0.8666,0.0,0.5439,0.0,0.174
1037979,0.0871,0.0423,1.1361,0.0,0.5399,0.0,0.1708
1037995,0.1013,0.0274,0.9489,0.0,0.5351,0.0,0.17
1038012,0.0942,0.0229,0.8405,0.0,0.5359,0.0,0.1716
1038028,0.1107,-0.0004,1.0896,0.0,0.5407,0.0,0.174
1038045,0.0818,0.0005,0.8194,0.0,0.5391,0.0,0.1764
1038061,0.1089,-0.0412,1.0348,0.0,0.5391,0.0,0.1756
1038078,0.1021,0.0298,0.8622,0.0,0.5375,0.0,0.1732
1038094,0.0979,-0.0222,0.9987,0.0,0.5367,0.0,0.1652
1038111,0.0944,0.0185,0.9259,0.0,0.5399,0.0,0.1732
1038127,0.1113,-0.0017,0.9457,0.0,0.5407,0.0,0.1716
1038143,0.0974,-0.002,0.9373,0.0,0.5391,0.0,0.1748
1038160,0.1029,0.0033,0.9631,0.0,0.5455,0.0,0.1748
1038176,0.1073,-0.0099,1.0119,0.0,0.5375,0.0,0.1708
1038193,0.0954,0.013,0.8905,0.0,0.5375,0.0,0.1684
1038209,0.1068,0.0183,0.9801,0.0,0.5439,0.0,0.1668
1038226,0.0579,-0.034,0.8732,0.0,0.5375,0.0,0.17
1038242,0.1403,0.0474,0.9937,0.0,0.5375,0.0,0.1716
1038259,0.124,-0.0147,1.0169,0.0,0.5343,0.0,0.1724
1038275,0.0859,-0.0257,0.9265,0.0,0.527,0.0,0.1732
1038292,0.1342,0.0102,0.985,0.0,0.531,0.0,0.1668
1038307,0.1489,0.0611,1.0723,0.0,0.531,0.0,0.1716
1038324,0.0634,-0.0397,0.8939,0.0,0.531,0.0,0.1732
1038340,0.0703,0.0586,0.9052,0.0,0.5246,0.0,0.1708
1038357,0.0695,-0.0345,0.8266,0.0,0.527,0.0,0.1716
1038373,0.1191,0.0409,1.0254,0.0,0.5198,0.0,0.1652
1038390,0.0971,0.0086,0.9677,0.0,0.5206,0.0,0.1684
1038406,0.1054,-0.0262,0.8926,0.0,0.523,0.0,0.1668
1038423,0.1102,-0.045,0.8564,0.0,0.5214,0.0,0.1708
1038438,0.0957,-0.0448,0.7951,0.0,0.5214,0.0,0.1708
1038455,0.1447,0.0547,1.1885,0.0,0.5109,0.0,0.1748
1038471,0.0707,0.0067,0.8052,0.0,0.519,0.0,0.1676
1038488,0.1185,0.033,1.1228,0.0,0.5117,0.0,0.1652
1038504,0.1073,0.0444,1.0687,0.0,0.5214,0.0,0.1732
1038521,0.1205,-0.008,0.8989,0.0,0.5214,0.0,0.166
1038537,0.1023,-0.0318,0.9673,0.0,0.5182,0.0,0.166
1038554,0.1371,0.05,0.9723,0.0,0.5133,0.0,0.1636
1038570,0.105,0.0275,1.0206,0.0,0.5141,0.0,0.1668
1038586,0.0951,0.007,1.0256,0.0,0.5141,0.0,0.17
1038603,0.1037,0.0262,0.9073,0.0,0.5198,0.0,0.17
1038619,0.1035,0.0114,1.0098,0.0,0.5157,0.0,0.1652
1038636,0.1034,0.0052,1.0536,0.0,0.5149,0.0,0.1692
1038652,0.1136,0.006,1.0074,0.0,0.5149,0.0,0.1636
1038669,0.11,0.0124,0.9631,0.0,0.5206,0.0,0.1684
1038685,0.0963,0.0052,0.9344,0.0,0.5214,0.0,0.1692
1038702,0.1004,0.0027,0.9853,0.0,0.523,0.0,0.1732
1038717,0.1063,0.0141,0.9674,0.0,0.523,0.0,0.1708
1038734,0.1041,0.008,0.9662,0.0,0.5246,0.0,0.1644
1038750,0.1048,0.0092,0.9734,0.0,0.5302,0.0,0.1748
1038767,0.0992,0.0002,0.9636,0.0,0.5343,0.0,0.1619
1038783,0.0942,0.0063,0.9724,0.0,0.531,0.0,0.1724
1038800,0.0977,0.0128,0.9685,0.0,0.531,0.0,0.1708
1038816,0.114,0.0119,0.9687,0.0,0.5262,0.0,0.17
1038832,0.1191,0.0087,0.9584,0.0,0.5198,0.0,0.1668
1038848,0.1045,0.0052,0.975,0.0,0.5262,0.0,0.1652
1038865,0.0923,0.0101,0.9891,0.0,0.5262,0.0,0.1764
1038881,0.0928,-0.001,0.9621,0.0,0.5246,0.0,0.1716
1038898,0.1077,0.0097,0.9715,0.0,0.5294,0.0,0.1692
1038914,0.1107,0.0142,0.9572,0.0,0.5254,0.0,0.1652
1038932,0.1121,0.013,0.956,0.0,0.5262,0.0,0.166
1038948,0.1006,0.0061,0.9673,0.0,0.5335,0.0,0.1708
1038965,0.0889,-0.0015,0.9777,0.0,0.531,0.0,0.174
1038981,0.0961,0.0044,0.962,0.0,0.5343,0.0,0.1764
1038998,0.1143,0.0059,0.9719,0.0,0.5343,0.0,0.1716
1039014,0.113,0.0194,0.9648,0.0,0.5343,0.0,0.1684
1039030,0.105,0.0209,0.9745,0.0,0.5318,0.0,0.1708
1039046,0.0959,0.0006,0.9768,0.0,0.5335,0.0,0.1724
1039063,0.094,0.0013,0.976,0.0,0.5327,0.0,0.1716
1039079,0.1043,0.0162,0.9788,0.0,0.5246,0.0,0.1692
1039096,0.1163,0.011,0.9695,0.0,0.5214,0.0,0.1644
1039112,0.1124,0.0139,0.9614,0.0,0.5149,0.0,0.1748
1039129,0.1037,0.0102,0.9742,0.0,0.5182,0.0,0.1636
1039145,0.088,-0.003,0.9526,0.0,0.5117,0.0,0.1692
1039161,0.0946,-0.0067,0.967,0.0,0.5109,0.0,0.1716
1039177,0.1117,0.0136,0.9814,0.0,0.5077,0.0,0.1668
1039194,0.1101,0.0067,0.9508,0.0,0.5077,0.0,0.1652
1039210,0.1034,0.0169,0.9622,0.0,0.5069,0.0,0.1636
1039227,0.1017,0.0123,0.9707,0.0,0.5093,0.0,0.17
1039243,0.0924,-0.0113,0.961,0.0,0.5085,0.0,0.1732
1039260,0.0946,0.0052,0.9678,0.0,0.5069,0.0,0.17
1039276,0.1072,0.0178,0.9603,0.0,0.5069,0.0,0.1684
1039292,0.1135,0.0115,0.9698,0.0,0.5085,0.0,0.166
1039308,0.1105,0.0177,0.9932,0.0,0.5085,0.0,0.166
1039325,0.0995,-0.0018,1.0054,0.0,0.5077,0.0,0.1732
1039341,0.0854,-0.0048,0.9221,0.0,0.5069,0.0,0.1748
1039358,0.1037,0.0055,0.9736,0.0,0.5069,0.0,0.1652
1039374,0.0984,0.0318,1.0147,0.0,0.5117,0.0,0.1652
1039391,0.1101,-0.0099,0.9379,0.0,0.5133,0.0,0.1652
1039407,0.1061,0.0088,0.9346,0.0,0.5182,0.0,0.1668
1039423,0.107,0.0181,1.0279,0.0,0.5198,0.0,0.1716
1039439,0.1077,0.0228,1.0253,0.0,0.5206,0.0,0.1708
1039456,0.0804,-0.0121,0.885,0.0,0.5198,0.0,0.1644
1039472,0.0707,0.0345,0.9264,0.0,0.5222,0.0,0.1652
1039489,0.1093,0.0036,0.9143,0.0,0.5222,0.0,0.166
1039505,0.0885,-0.0423,0.9053,0.0,0.5246,0.0,0.1724
1039522,0.1076,0.0355,1.0241,0.0,0.5198,0.0,0.1716
1039538,0.0824,0.0005,0.8819,0.0,0.5214,0.0,0.1716
1039554,0.1401,0.0164,0.9681,0.0,0.5141,0.0,0.1644
1039570,0.1211,-0.0062,1.0883,0.0,0.5133,0.0,0.1708
1039587,0.1364,0.0472,0.9329,0.0,0.5214,0.0,0.1644
1039603,0.1084,0.0348,0.8504,0.0,0.5198,0.0,0.1732
1039620,0.1132,0.0566,0.9499,0.0,0.5198,0.0,0.17
1039636,0.0971,-0.0069,0.9531,0.0,0.5214,0.0,0.1684
1039653,0.1103,0.0153,0.9787,0.0,0.5149,0.0,0.1684
1039669,0.1134,0.0126,0.9722,0.0,0.5238,0.0,0.1708
1039685,0.0987,0.0022,0.959,0.0,0.5254,0.0,0.1724
1039701,0.0942,0.0073,0.9636,0.0,0.5278,0.0,0.17
1039718,0.0938,0.0113,0.961,0.0,0.523,0.0,0.1676
1039734,0.1043,0.0048,0.9541,0.0,0.531,0.0,0.1692
1039751,0.1127,0.012,0.9697,0.0,0.5375,0.0,0.1748
1039767,0.1053,0.0153,0.964,0.0,0.5351,0.0,0.1732
1039784,0.0961,0.0027,0.9673,0.0,0.5407,0.0,0.174
1039800,0.0928,0.0059,0.9587,0.0,0.5407,0.0,0.1748
1039816,0.0952,0.0063,0.9523,0.0,0.5455,0.0,0.1724
1039832,0.1031,0.0111,0.9543,0.0,0.5383,0.0,0.1732
1039849,0.1103,0.0156,0.967,0.0,0.5407,0.0,0.1732
1039865,0.1066,0.01,0.983,0.0,0.5472,0.0,0.1748
1039882,0.0978,0.0051,0.971,0.0,0.5407,0.0,0.174
1039898,0.099,0.0041,0.9734,0.0,0.5391,0.0,0.1724
1039915,0.1021,0.0057,0.9618,0.0,0.5399,0.0,0.1708
1039931,0.1065,0.0109,0.9635,0.0,0.5496,0.0,0.1716
1039947,0.1084,0.0132,0.9772,0.0,0.5407,0.0,0.1716
1039964,0.1018,0.0074,0.9628,0.0,0.5391,0.0,0.1748
1039980,0.0988,0.0055,0.9699,0.0,0.5359,0.0,0.1716
1039997,0.0997,-0.0015,0.9729,0.0,0.5383,0.0,0.17
1040013,0.1056,0.0112,0.97,0.0,0.5359,0.0,0.1732
1040031,0.1106,0.0126,0.9692,0.0,0.5431,0.0,0.1732
1040047,0.1039,0.0127,0.964,0.0,0.5391,0.0,0.1748
1040064,0.1015,0.0114,0.9706,0.0,0.5399,0.0,0.1724
1040080,0.1019,-0.0028,0.9734,0.0,0.5391,0.0,0.1732
1040097,0.0978,0.0016,0.9567,0.0,0.5351,0.0,0.1724
1040113,0.1067,0.0136,0.965,0.0,0.5359,0.0,0.17
1040130,0.1078,0.0141,0.9801,0.0,0.5302,0.0,0.1692
1040146,0.1001,0.0002,0.9597,0.0,0.5327,0.0,0.1732
1040162,0.0995,0.0026,0.965,0.0,0.531,0.0,0.1732
1040179,0.1031,0.0142,0.9757,0.0,0.5246,0.0,0.1668
1040195,0.1042,0.0094,0.9797,0.0,0.523,0.0,0.1716
1040212,0.1031,0.001,0.9645,0.0,0.5214,0.0,0.166
1040228,0.1033,0.0065,0.9594,0.0,0.5198,0.0,0.1652
1040245,0.1059,0.0129,0.962,0.0,0.5214,0.0,0.1748
1040261,0.1007,0.0077,0.9697,0.0,0.5206,0.0,0.17
1040278,0.0995,0.0111,0.9836,0.0,0.5141,0.0,0.17
1040294,0.1042,-0.0004,0.968,0.0,0.5149,0.0,0.1668
1040310,0.1063,0.0066,0.9584,0.0,0.5133,0.0,0.1732
1040327,0.1032,0.0131,0.9602,0.0,0.5222,0.0,0.1756
1040343,0.1009,0.0028,0.9527,0.0,0.5262,0.0,0.1716
1040360,0.1028,0.0091,0.9643,0.0,0.531,0.0,0.1732
1040376,0.1065,0.01,0.9693,0.0,0.523,0.0,0.1692
1040393,0.1103,0.0176,0.9901,0.0,0.523,0.0,0.1636
1040409,0.1116,0.019,0.9994,0.0,0.5246,0.0,0.1636
1040426,0.1042,0.0131,0.9918,0.0,0.5214,0.0,0.1724
