t_ms,ax,ay,az,emg_env,emg_raw
118473,0.48201,0.73382,0.24865,0.0,0.743
118489,0.47957,0.72263,0.26756,0.1482,1.0758
118505,0.4772,0.7298,0.29844,0.3537,0.7905
118521,0.46133,0.73238,0.33637,0.2393,0.1845
118537,0.48222,0.74969,0.35247,0.0,0.0
118553,0.49939,0.78122,0.36333,0.0,0.6358
118568,0.50562,0.79009,0.36861,0.1619,1.0807
118585,0.50447,0.79754,0.36565,0.3328,0.7905
118601,0.51911,0.80284,0.3591,0.2136,0.1901
118617,0.54728,0.80098,0.36512,0.0,0.0
118633,0.54485,0.81665,0.35883,0.0,0.6246
118649,0.54471,0.80862,0.33308,0.1265,1.0992
118665,0.52346,0.76943,0.31911,0.328,0.7857
118681,0.4984,0.75172,0.28506,0.2393,0.1797
118697,0.50967,0.72157,0.25691,0.0,0.0
118713,0.48867,0.73226,0.26177,0.0,0.6568
118729,0.51332,0.74594,0.26313,0.137,1.0919
118745,0.5577,0.78857,0.26252,0.3312,0.9227
118761,0.56561,0.80431,0.25915,0.2772,0.2393
118777,0.56702,0.77529,0.27241,0.0201,0.0
118793,0.55751,0.75757,0.2333,0.0,0.5818
118809,0.51362,0.71669,0.21585,0.058,1.0694
118826,0.50004,0.70551,0.19942,0.3054,1.0186
118842,0.58395,0.63377,0.38489,0.2828,0.3159
118858,0.47429,0.72425,0.21789,0.0314,0.0
118874,0.4858,0.72837,0.29008,0.0,0.4505
118890,0.49633,0.7547,0.31295,0.0306,1.0041
118906,0.51965,0.78568,0.34278,0.274,1.1032
118922,0.54345,0.82091,0.38676,0.307,0.4069
118938,0.5288,0.81516,0.39316,0.0411,0.0
118955,0.55224,0.81924,0.35914,0.0,0.3272
118971,0.54372,0.82426,0.37193,0.0,1.0936
118987,0.53807,0.83459,0.35262,0.1974,1.2104
119003,0.56353,0.82517,0.33141,0.3038,0.5206
119019,0.55807,0.79348,0.31878,0.083,0.0
119035,0.54889,0.75331,0.31115,0.0,0.1644
119051,0.52745,0.73201,0.30604,0.0,0.9783
119067,0.53019,0.73182,0.27007,0.1539,1.1628
119083,0.5343,0.73929,0.24857,0.2933,0.577
119099,0.53646,0.75648,0.26917,0.1652,0.0701
119116,0.52679,0.74644,0.27129,0.0,0.0008
119132,0.51608,0.74603,0.26722,0.0,0.8026
119148,0.52,0.74654,0.26638,0.1378,1.1024
119164,0.51012,0.72643,0.26031,0.3086,0.7043
119180,0.52192,0.74452,0.30008,0.2046,0.1345
119196,0.51544,0.76447,0.29483,0.0,0.0346
119212,0.52527,0.77335,0.30787,0.0,0.7776
119228,0.53372,0.76802,0.27534,0.1378,1.0992
119244,0.53628,0.76912,0.2679,0.3263,0.693
119260,0.51977,0.75856,0.26191,0.2273,0.1337
119276,0.50634,0.74844,0.28437,0.0,0.0
119292,0.51502,0.73677,0.36376,0.0,0.8018
119308,0.52685,0.76816,0.38785,0.1354,1.1395
119324,0.53702,0.78429,0.41327,0.3199,0.7535
119340,0.53545,0.78122,0.39161,0.2281,0.1184
119356,0.54208,0.7627,0.42561,0.0,0.0064
119372,0.60704,0.76749,0.41712,0.0,0.8203
119388,0.62485,0.75845,0.43003,0.1329,1.0613
119404,0.61412,0.77595,0.38665,0.3263,0.7373
119420,0.60044,0.77018,0.39646,0.1974,0.1482
119436,0.61371,0.75203,0.40825,0.0,0.0
119452,0.65827,0.73729,0.39412,0.0,0.8437
119468,0.6233,0.72404,0.26483,0.1265,1.1403
119484,0.60555,0.6729,0.15363,0.3086,0.9976
119501,0.59146,0.69626,0.10744,0.2748,0.2917
119517,0.59536,0.69746,0.119,0.0266,0.0
119533,0.56054,0.6678,0.1566,0.0,0.4811
119549,0.56926,0.66562,0.18375,0.0016,1.0274
119566,0.60009,0.70866,0.20799,0.2651,0.9984
119582,0.60189,0.71981,0.19834,0.2909,0.365
119598,0.57753,0.68739,0.19026,0.0306,0.0
119614,0.54412,0.64734,0.13982,0.0,0.2909
119630,0.49996,0.57124,0.08656,0.0,0.9243
119646,0.54497,0.62168,0.19904,0.1797,1.0533
119662,0.56411,0.71464,0.25119,0.2804,0.4666
119678,0.66875,0.79596,0.24625,0.0508,0.0
119695,0.61791,0.82057,0.20572,0.0,0.1708
119711,0.60019,0.75422,0.22061,0.0,0.9533
119727,0.59344,0.67687,0.19897,0.1354,1.1306
119743,0.54007,0.68872,0.26743,0.2691,0.5745
119759,0.57068,0.75663,0.27601,0.1273,0.0572
119775,0.57937,0.74423,0.27887,0.0,0.0242
119791,0.55468,0.72603,0.33307,0.0,0.8937
119807,0.54942,0.74671,0.36082,0.0983,1.1628
119823,0.54839,0.75966,0.29477,0.2828,0.739
119840,0.5571,0.7244,0.21976,0.1636,0.1209
119856,0.5927,0.68309,0.23013,0.0,0.0
119872,0.56551,0.71215,0.26355,0.0,0.7865
119888,0.58118,0.7966,0.34521,0.087,1.2047
119904,0.57833,0.80112,0.42773,0.2901,0.8695
119920,0.59498,0.74023,0.37294,0.199,0.1974
119936,0.55548,0.72187,0.29131,0.0,0.0
119952,0.385,0.89913,0.16116,0.0,0.7083
119968,0.29071,-0.12719,-0.22395,0.0556,1.1757
119985,0.12353,-0.24755,-0.31163,0.2885,1.0242
120001,0.32082,0.13046,-0.34335,0.2506,0.2772
120017,-0.03706,0.15503,-0.10226,0.0,0.0
120033,-1.06093,2.0,2.0,0.0,0.5488
120049,0.40953,-0.23756,1.84701,0.0,0.8163
120065,0.25293,0.03027,-0.13413,0.2748,0.8679
120081,0.03926,0.36785,-0.01381,0.2667,0.3586
120097,0.23731,0.37341,1.39251,0.0193,0.0
120113,0.25707,0.45951,1.38546,0.0,0.199
120130,0.13929,0.78404,0.38422,0.0,0.8066
120146,0.25764,0.45408,0.44363,0.2144,0.9453
120162,0.20077,0.62204,0.87409,0.2861,0.4247
120178,0.25998,0.61728,0.83408,0.0218,0.0
120194,0.24296,0.50621,0.71563,0.0,0.1708
120210,0.21643,0.60618,0.75583,0.0,0.7583
120226,0.21084,0.63359,0.80178,0.1539,0.8856
120242,0.21826,0.61075,0.74933,0.2901,0.4569
120258,0.21606,0.59443,0.72862,0.1112,0.0556
120275,0.22137,0.58165,0.75978,0.0,0.0218
120291,0.21914,0.58199,0.75177,0.0,0.6681
120307,0.21655,0.58834,0.73534,0.1233,0.8929
120323,0.22219,0.58295,0.75545,0.2957,0.5472
120339,0.21566,0.5881,0.75216,0.1732,0.1088
