t_ms,ax,ay,az,L_env,L_raw,R_env,R_raw
17774,0.1554,-0.0021,0.9599,0.0,0.5745,0.0,0.1491
17791,0.161,-0.0116,0.96,0.0,0.6407,0.0,0.2119
17807,0.1615,-0.0154,0.9587,0.0,0.6407,0.0,0.2313
17823,0.1598,-0.0078,0.958,0.0,0.5657,0.0,0.1845
17840,0.1541,-0.0031,0.9588,0.0,0.4972,0.0,0.1217
17856,0.1506,-0.0042,0.9662,0.0,0.5214,0.0,0.1112
17873,0.149,-0.007,0.9657,0.0,0.5923,0.0,0.1716
17889,0.1502,-0.0056,0.9639,0.0,0.6544,0.0,0.2281
17905,0.1522,-0.0105,0.9626,0.0,0.6076,0.0,0.2168
17922,0.1544,-0.01,0.965,0.0,0.5222,0.0,0.1482
17938,0.1565,-0.0082,0.9568,0.0,0.4924,0.0,0.1072
17955,0.1638,-0.0141,0.9553,0.0,0.5592,0.0,0.141
17971,0.1663,-0.0101,0.9559,0.0,0.6391,0.0,0.2038
17987,0.1598,-0.0093,0.957,0.0,0.6487,0.0,0.2377
18004,0.1544,-0.0097,0.9633,0.0,0.5778,0.0,0.1926
18020,0.157,-0.0055,0.9699,0.0,0.4972,0.0,0.1217
18037,0.1537,-0.0122,0.9545,0.0,0.5117,0.0,0.1088
18053,0.1578,-0.0125,0.9604,0.0,0.5891,0.0,0.1603
18070,0.1571,-0.0087,0.9636,0.0,0.6471,0.0,0.2127
18086,0.1555,-0.0055,0.9565,0.0,0.6278,0.0,0.2297
18103,0.157,-0.0071,0.96,0.0,0.548,0.0,0.1716
18119,0.155,-0.0109,0.9618,0.0,0.4964,0.0,0.112
18136,0.1584,-0.0091,0.9572,0.0,0.5407,0.0,0.1233
18152,0.1578,-0.0082,0.9604,0.0,0.6084,0.0,0.1845
18168,0.1541,-0.0105,0.9642,0.0,0.6503,0.0,0.2289
18185,0.1584,-0.0086,0.9612,0.0,0.6011,0.0,0.2103
18201,0.154,-0.0073,0.9595,0.0,0.5206,0.0,0.145
18218,0.1573,-0.0055,0.9612,0.0,0.4964,0.0,0.0967
18234,0.1526,-0.0012,0.9608,0.0,0.5721,0.0,0.145
18251,0.1563,-0.0033,0.9612,0.0,0.6391,0.0,0.2103
18267,0.159,-0.0025,0.9576,0.0,0.6439,0.0,0.2369
18284,0.1576,-0.0062,0.957,0.0,0.5729,0.0,0.1861
18300,0.1529,-0.0036,0.9613,0.0,0.502,0.0,0.116
18317,0.1459,-0.0075,0.9656,0.0,0.5133,0.0,0.112
18333,0.141,-0.0044,0.9698,0.0,0.5907,0.0,0.1636
18349,0.142,-0.0042,0.9695,0.0,0.6439,0.0,0.2232
18366,0.141,0.0006,0.9676,0.0,0.6246,0.0,0.2256
18382,0.156,-0.0051,0.9633,0.0,0.5367,0.0,0.1619
18399,0.1635,-0.0082,0.9552,0.0,0.4924,0.0,0.1168
18415,0.1666,-0.0154,0.9491,0.0,0.5536,0.0,0.1362
18431,0.1662,0.0016,0.9493,0.0,0.6262,0.0,0.1998
18448,0.1631,0.0006,0.9549,0.0,0.6439,0.0,0.2361
18464,0.161,0.009,0.9617,0.0,0.5778,0.0,0.2014
18481,0.1543,-0.0016,0.9597,0.0,0.4988,0.0,0.1249
18497,0.1484,-0.005,0.9654,0.0,0.5069,0.0,0.1128
18513,0.1469,-0.0089,0.9699,0.0,0.5858,0.0,0.1539
18531,0.154,-0.0083,0.9624,0.0,0.6181,0.0,0.2022
18548,0.1575,-0.0062,0.9605,0.0,0.6439,0.0,0.2369
18564,0.1601,-0.0074,0.9597,0.0,0.5794,0.0,0.1958
18581,0.1639,-0.0052,0.9562,0.0,0.4988,0.0,0.1265
18597,0.1665,-0.0053,0.9522,0.0,0.5061,0.0,0.1072
18613,0.157,-0.0066,0.9584,0.0,0.5874,0.0,0.1603
18630,0.1562,-0.0103,0.9663,0.0,0.6391,0.0,0.2216
18646,0.154,-0.0076,0.9611,0.0,0.6326,0.0,0.2297
18663,0.1596,-0.0089,0.9582,0.0,0.5504,0.0,0.1756
18679,0.1611,-0.0049,0.9607,0.0,0.4875,0.0,0.1096
18695,0.1581,-0.0035,0.9597,0.0,0.5463,0.0,0.1265
18712,0.1558,0.0008,0.9602,0.0,0.6246,0.0,0.1877
18728,0.1498,-0.0047,0.9644,0.0,0.6487,0.0,0.2345
18745,0.154,-0.0028,0.9683,0.0,0.5874,0.0,0.199
18761,0.1547,-0.0028,0.9595,0.0,0.4996,0.0,0.1354
18777,0.1573,-0.0047,0.9587,0.0,0.4996,0.0,0.1072
18794,0.1578,-0.0086,0.9611,0.0,0.577,0.0,0.1523
18810,0.1568,-0.0075,0.9611,0.0,0.6431,0.0,0.216
18827,0.158,-0.0069,0.9597,0.0,0.6391,0.0,0.2369
18843,0.1579,-0.011,0.9605,0.0,0.5609,0.0,0.1845
18860,0.1619,-0.0107,0.9594,0.0,0.4964,0.0,0.12
18876,0.162,-0.0053,0.955,0.0,0.523,0.0,0.1136
18893,0.1624,-0.008,0.9572,0.0,0.5979,0.0,0.1756
18909,0.1645,-0.0131,0.9581,0.0,0.6471,0.0,0.2264
18926,0.1628,-0.0079,0.9553,0.0,0.61,0.0,0.22
18942,0.1592,-0.0067,0.9561,0.0,0.5294,0.0,0.1523
18958,0.1575,-0.0077,0.9655,0.0,0.4924,0.0,0.1023
18975,0.1509,-0.005,0.9585,0.0,0.552,0.0,0.1241
18991,0.1525,-0.0032,0.9597,0.0,0.6262,0.0,0.1966
19008,0.142,0.0032,0.9696,0.0,0.6487,0.0,0.2377
19024,0.1565,-0.0053,0.9597,0.0,0.585,0.0,0.199
19041,0.1591,-0.0053,0.9506,0.0,0.502,0.0,0.1281
19057,0.1652,-0.0084,0.9587,0.0,0.502,0.0,0.1072
19074,0.1671,-0.0131,0.9584,0.0,0.5786,0.0,0.1507
19090,0.1356,-0.006,0.9709,0.0,0.6415,0.0,0.2136
19107,0.1396,-0.0038,0.9646,0.0,0.6358,0.0,0.2369
19123,0.148,-0.0019,0.9774,0.0,0.5568,0.0,0.1748
19139,0.1537,-0.0086,0.9594,0.0,0.4964,0.0,0.1192
19156,0.1556,0.0089,0.9649,0.0,0.5246,0.0,0.1209
19172,0.1577,-0.0126,0.9587,0.0,0.6003,0.0,0.1789
19189,0.1668,-0.0161,0.9547,0.0,0.6471,0.0,0.2248
19205,0.1728,-0.0193,0.948,0.0,0.6044,0.0,0.2152
19222,0.1474,-0.0102,0.9511,0.0,0.523,0.0,0.1466
19238,0.1547,-0.0057,0.966,0.0,0.4859,0.0,0.1015
19255,0.1521,-0.0023,0.9665,0.0,0.552,0.0,0.1378
19271,0.1521,0.0011,0.964,0.0,0.6294,0.0,0.1974
19288,0.1498,0.0044,0.9614,0.0,0.6415,0.0,0.2393
19304,0.1437,0.0066,0.9613,0.0,0.5673,0.0,0.1974
19320,0.1508,0.0156,0.966,0.0,0.4956,0.0,0.1241
19337,0.1469,-0.0025,0.9635,0.0,0.5028,0.0,0.1088
19353,0.1573,-0.0234,0.947,0.0,0.5794,0.0,0.1619
19370,0.1746,-0.0077,0.9627,0.0,0.6382,0.0,0.2224
19386,0.1648,-0.0135,0.9508,0.0,0.6108,0.0,0.2184
19402,0.1485,-0.0052,0.9671,0.0,0.531,0.0,0.1531
19419,0.1547,-0.0037,0.963,0.0,0.4883,0.0,0.1088
19435,0.1486,0.0014,0.9659,0.0,0.5439,0.0,0.1265
19452,0.1544,-0.0041,0.9623,0.0,0.6172,0.0,0.1885
19468,0.1569,-0.0057,0.9607,0.0,0.6479,0.0,0.2321
19484,0.1582,-0.0051,0.9586,0.0,0.5866,0.0,0.2022
19501,0.1598,-0.0068,0.9585,0.0,0.5085,0.0,0.1354
19517,0.1553,-0.0063,0.9633,0.0,0.5004,0.0,0.1023
19534,0.1562,-0.0062,0.9618,0.0,0.5745,0.0,0.1499
19550,0.1578,-0.0036,0.9562,0.0,0.6439,0.0,0.2224
19566,0.1531,-0.0046,0.9628,0.0,0.6278,0.0,0.2281
19583,0.1547,-0.0096,0.9594,0.0,0.5463,0.0,0.1668
19599,0.1597,-0.0056,0.9565,0.0,0.4972,0.0,0.1096
19615,0.1575,-0.0067,0.9623,0.0,0.5399,0.0,0.12
19633,0.1605,-0.0086,0.9569,0.0,0.5907,0.0,0.1652
19650,0.1568,-0.0084,0.9532,0.0,0.6463,0.0,0.2216
19666,0.1603,-0.0102,0.9604,0.0,0.6286,0.0,0.2264
19683,0.1539,-0.0048,0.9594,0.0,0.5439,0.0,0.166
19699,0.1539,-0.0074,0.9617,0.0,0.4956,0.0,0.1104
19715,0.1557,-0.001,0.9641,0.0,0.5447,0.0,0.1249
19732,0.1573,-0.0022,0.9576,0.0,0.6148,0.0,0.1756
19748,0.1585,-0.0076,0.9583,0.0,0.6495,0.0,0.2377
19764,0.1565,-0.0043,0.9631,0.0,0.5891,0.0,0.1974
19781,0.1588,-0.0057,0.9578,0.0,0.5085,0.0,0.1297
19797,0.1561,-0.0018,0.9577,0.0,0.5069,0.0,0.1055
19814,0.1514,0.002,0.9639,0.0,0.5842,0.0,0.1531
19830,0.1493,-0.0,0.9653,0.0,0.6447,0.0,0.2136
19846,0.1555,-0.0107,0.9603,0.0,0.635,0.0,0.2313
19863,0.1544,-0.0081,0.9536,0.0,0.5625,0.0,0.1756
19879,0.1629,-0.0088,0.9661,0.0,0.4972,0.0,0.1192
19896,0.1647,-0.0141,0.9552,0.0,0.5262,0.0,0.1176
19912,0.1668,-0.0057,0.9518,0.0,0.6092,0.0,0.1789
19929,0.1587,-0.0054,0.9528,0.0,0.6519,0.0,0.2281
19945,0.1585,-0.0022,0.9607,0.0,0.61,0.0,0.2168
19962,0.1529,-0.0011,0.9657,0.0,0.5278,0.0,0.1499
19978,0.1484,-0.0003,0.9628,0.0,0.4948,0.0,0.0983
19995,0.1584,-0.005,0.9649,0.0,0.5592,0.0,0.1362
20011,0.1564,-0.0025,0.9562,0.0,0.6318,0.0,0.1998
20027,0.1583,-0.005,0.961,0.0,0.6487,0.0,0.2377
20044,0.1578,-0.003,0.9604,0.0,0.5778,0.0,0.1893
20060,0.1526,-0.0044,0.9507,0.0,0.4972,0.0,0.1265
20077,0.1593,-0.0052,0.9622,0.0,0.5061,0.0,0.1088
20093,0.1563,-0.004,0.9605,0.0,0.5858,0.0,0.1595
20110,0.1578,-0.0017,0.9592,0.0,0.6407,0.0,0.2176
20126,0.1563,-0.0064,0.9591,0.0,0.6181,0.0,0.2232
20142,0.1557,-0.009,0.9609,0.0,0.5375,0.0,0.1619
20159,0.1551,-0.0052,0.9652,0.0,0.494,0.0,0.1088
20175,0.1576,-0.0082,0.9586,0.0,0.5463,0.0,0.1265
20192,0.1575,-0.0073,0.9603,0.0,0.6164,0.0,0.1909
20208,0.1588,-0.0069,0.9604,0.0,0.6487,0.0,0.2369
20224,0.1621,-0.0047,0.9567,0.0,0.5915,0.0,0.2046
20241,0.1583,-0.0037,0.9575,0.0,0.5012,0.0,0.1345
20257,0.1566,-0.0025,0.9599,0.0,0.494,0.0,0.1007
20274,0.1532,-0.0073,0.9637,0.0,0.5713,0.0,0.1515
20290,0.1473,-0.0043,0.9653,0.0,0.6407,0.0,0.2216
20306,0.1444,-0.0025,0.9674,0.0,0.6237,0.0,0.2289
20323,0.144,-0.0055,0.966,0.0,0.5439,0.0,0.1684
20339,0.1437,0.0017,0.9697,0.0,0.4924,0.0,0.1128
20355,0.15,-0.003,0.9664,0.0,0.5367,0.0,0.1225
20372,0.1583,-0.0095,0.9561,0.0,0.6124,0.0,0.1845
20388,0.1613,-0.004,0.9581,0.0,0.6479,0.0,0.2313
20405,0.1638,-0.0061,0.9583,0.0,0.6027,0.0,0.2127
20421,0.1642,-0.0016,0.9528,0.0,0.5004,0.0,0.1329
20437,0.1702,-0.0056,0.9564,0.0,0.5061,0.0,0.1072
20454,0.1634,-0.0023,0.9561,0.0,0.5826,0.0,0.1547
20470,0.1567,-0.0016,0.959,0.0,0.6415,0.0,0.2152
20487,0.1496,-0.004,0.9651,0.0,0.6382,0.0,0.2168
20503,0.1418,-0.0031,0.9735,0.0,0.5592,0.0,0.1813
20519,0.1449,-0.0072,0.967,0.0,0.494,0.0,0.1192
20536,0.1547,-0.0093,0.9585,0.0,0.5254,0.0,0.1136
20552,0.1571,-0.0019,0.9602,0.0,0.6003,0.0,0.1764
20569,0.1625,0.0015,0.9566,0.0,0.6503,0.0,0.2264
20585,0.1589,0.0054,0.9598,0.0,0.6116,0.0,0.2127
20602,0.1521,0.0066,0.9642,0.0,0.531,0.0,0.1523
20618,0.1505,0.0061,0.9611,0.0,0.4924,0.0,0.1031
20635,0.1489,-0.005,0.9671,0.0,0.56,0.0,0.1345
20651,0.149,-0.0028,0.9656,0.0,0.6302,0.0,0.1998
20667,0.155,-0.0096,0.9616,0.0,0.6487,0.0,0.2393
20684,0.1634,-0.0094,0.9576,0.0,0.581,0.0,0.1926
20700,0.1698,-0.0123,0.9536,0.0,0.4988,0.0,0.1321
20717,0.17,-0.0045,0.9495,0.0,0.5061,0.0,0.1088
20735,0.1624,-0.0022,0.957,0.0,0.5584,0.0,0.1362
20751,0.154,0.0005,0.9608,0.0,0.6374,0.0,0.2022
20767,0.1465,-0.003,0.9647,0.0,0.6431,0.0,0.2377
20784,0.1424,-0.0055,0.9743,0.0,0.581,0.0,0.1926
20800,0.1447,-0.0039,0.9661,0.0,0.5004,0.0,0.1265
20817,0.1454,0.0009,0.9683,0.0,0.5093,0.0,0.112
20833,0.1416,0.0096,0.9695,0.0,0.5874,0.0,0.1603
20850,0.156,-0.0043,0.9561,0.0,0.6423,0.0,0.2152
20866,0.1474,0.0036,0.9587,0.0,0.6278,0.0,0.2297
20883,0.1572,-0.0103,0.9652,0.0,0.552,0.0,0.1716
20899,0.1704,-0.0339,0.965,0.0,0.4932,0.0,0.112
20916,0.1634,-0.0113,0.953,0.0,0.5343,0.0,0.1265
20932,0.1614,-0.0124,0.9563,0.0,0.6084,0.0,0.1781
20948,0.1623,-0.0087,0.9567,0.0,0.6487,0.0,0.2297
20965,0.1555,-0.0051,0.955,0.0,0.6003,0.0,0.2136
20981,0.1505,-0.001,0.9661,0.0,0.5133,0.0,0.1458
20998,0.1479,-0.0044,0.9668,0.0,0.4891,0.0,0.1023
21014,0.1523,-0.006,0.9618,0.0,0.56,0.0,0.1442
21031,0.1534,-0.0002,0.9531,0.0,0.6302,0.0,0.2038
21047,0.1647,-0.0044,0.9583,0.0,0.6423,0.0,0.2353
21064,0.1576,-0.0032,0.9639,0.0,0.5737,0.0,0.1893
21080,0.1538,-0.0112,0.9575,0.0,0.5004,0.0,0.1233
21097,0.1529,-0.0046,0.9645,0.0,0.5093,0.0,0.1104
21113,0.1472,-0.0003,0.9678,0.0,0.5891,0.0,0.1652
21129,0.1539,-0.01,0.9625,0.0,0.6431,0.0,0.2232
21146,0.1588,-0.0083,0.9583,0.0,0.6294,0.0,0.2264
21162,0.1576,-0.0072,0.9594,0.0,0.5472,0.0,0.1652
21179,0.1602,-0.0091,0.96,0.0,0.4956,0.0,0.112
21195,0.1604,-0.0089,0.957,0.0,0.552,0.0,0.1354
21211,0.1571,-0.0057,0.9593,0.0,0.6326,0.0,0.199
21228,0.153,-0.0046,0.964,0.0,0.6519,0.0,0.2426
21244,0.1515,-0.0043,0.9645,0.0,0.5891,0.0,0.2006
21261,0.1482,-0.0006,0.9579,0.0,0.5012,0.0,0.1249
21277,0.1591,-0.0089,0.9647,0.0,0.5053,0.0,0.1063
21294,0.1557,-0.0084,0.9568,0.0,0.5826,0.0,0.1603
21310,0.1552,-0.0104,0.9554,0.0,0.6423,0.0,0.2176
21326,0.1586,-0.0109,0.9596,0.0,0.6358,0.0,0.2305
21343,0.1572,-0.0081,0.9607,0.0,0.5568,0.0,0.1781
21359,0.155,-0.0093,0.9612,0.0,0.494,0.0,0.1096
21375,0.1539,-0.0014,0.9625,0.0,0.5383,0.0,0.1281
21392,0.1525,-0.0009,0.962,0.0,0.6132,0.0,0.1861
21408,0.154,0.0061,0.9643,0.0,0.6503,0.0,0.2297
21425,0.1453,-0.0123,0.9657,0.0,0.5955,0.0,0.2103
21441,0.1555,-0.006,0.9572,0.0,0.5093,0.0,0.1402
21457,0.1593,-0.0093,0.952,0.0,0.4956,0.0,0.0983
21474,0.1632,-0.0131,0.9608,0.0,0.5729,0.0,0.1482
21490,0.1622,-0.0142,0.9598,0.0,0.6302,0.0,0.2152
21507,0.1621,-0.0039,0.9601,0.0,0.6407,0.0,0.2353
21523,0.1566,-0.008,0.9594,0.0,0.5649,0.0,0.1829
21540,0.1502,0.0014,0.9672,0.0,0.498,0.0,0.1184
