t_ms,ax,ay,az,L_env,L_raw,R_env,R_raw
1492639,0.0281,-0.0292,0.9732,0.0,0.4851,0.0,0.1104
1492656,0.0283,-0.0295,0.9745,0.0,0.4859,0.0,0.0854
1492672,0.0277,-0.0299,0.9734,0.0,0.5818,0.0,0.1225
1492689,0.0294,-0.0292,0.9736,0.0,0.6536,0.0,0.1845
1492705,0.0285,-0.0296,0.9722,0.0,0.6439,0.0,0.199
1492722,0.0288,-0.0294,0.9741,0.0,0.5544,0.0,0.1636
1492738,0.0279,-0.0295,0.9732,0.0,0.4795,0.0,0.1007
1492755,0.0285,-0.0289,0.9755,0.0,0.5198,0.0,0.0975
1492771,0.0286,-0.0295,0.9719,0.0,0.6052,0.0,0.141
1492788,0.0286,-0.0296,0.9738,0.0,0.6664,0.0,0.1934
1492804,0.0291,-0.0294,0.9732,0.0,0.6189,0.0,0.1909
1492820,0.028,-0.0293,0.9734,0.0,0.5198,0.0,0.1329
1492837,0.0282,-0.0291,0.9738,0.0,0.4601,0.0,0.087
1492853,0.0285,-0.03,0.9739,0.0,0.5488,0.0,0.1007
1492869,0.0286,-0.0294,0.9726,0.0,0.6479,0.0,0.1781
1492886,0.0289,-0.0294,0.9748,0.0,0.6503,0.0,0.2046
1492902,0.0284,-0.03,0.9726,0.0,0.5609,0.0,0.17
1492919,0.0288,-0.0297,0.974,0.0,0.473,0.0,0.108
1492935,0.0285,-0.0295,0.9735,0.0,0.4972,0.0,0.0927
1492953,0.028,-0.0297,0.9744,0.0,0.5633,0.0,0.1152
1492969,0.0278,-0.0295,0.9739,0.0,0.6487,0.0,0.1781
1492986,0.0286,-0.0293,0.9742,0.0,0.6552,0.0,0.2046
1493002,0.029,-0.0291,0.9739,0.0,0.5625,0.0,0.1676
1493019,0.0287,-0.0297,0.9729,0.0,0.4859,0.0,0.1031
1493035,0.029,-0.0285,0.9748,0.0,0.5077,0.0,0.0894
1493051,0.0294,-0.0285,0.9722,0.0,0.6019,0.0,0.1362
1493068,0.0281,-0.0298,0.9727,0.0,0.6745,0.0,0.1926
1493084,0.0281,-0.0301,0.9748,0.0,0.6246,0.0,0.1958
1493100,0.0278,-0.0294,0.9738,0.0,0.5077,0.0,0.1329
1493117,0.0288,-0.0287,0.9747,0.0,0.473,0.0,0.087
1493133,0.0278,-0.0296,0.9735,0.0,0.5584,0.0,0.1176
1493150,0.0292,-0.0296,0.9741,0.0,0.6415,0.0,0.17
1493166,0.0285,-0.0297,0.9725,0.0,0.6552,0.0,0.2046
1493182,0.0294,-0.0292,0.9741,0.0,0.56,0.0,0.1748
1493199,0.0281,-0.0296,0.9727,0.0,0.4827,0.0,0.1104
1493215,0.028,-0.029,0.9761,0.0,0.494,0.0,0.0822
1493231,0.0295,-0.0293,0.9739,0.0,0.6189,0.0,0.1394
1493248,0.0276,-0.0289,0.9717,0.0,0.6898,0.0,0.1998
1493264,0.0284,-0.0295,0.9734,0.0,0.6382,0.0,0.199
1493281,0.0286,-0.0306,0.9748,0.0,0.5133,0.0,0.145
1493297,0.0277,-0.0295,0.9733,0.0,0.4505,0.0,0.083
1493314,0.0287,-0.0295,0.9743,0.0,0.5367,0.0,0.0951
1493330,0.0284,-0.0294,0.9749,0.0,0.6519,0.0,0.1636
1493346,0.0282,-0.0295,0.9738,0.0,0.6874,0.0,0.2119
1493363,0.0279,-0.0293,0.9733,0.0,0.5971,0.0,0.1837
1493379,0.029,-0.0299,0.9733,0.0,0.469,0.0,0.1144
1493396,0.0281,-0.0295,0.9736,0.0,0.4714,0.0,0.0822
1493412,0.0287,-0.029,0.9724,0.0,0.5826,0.0,0.1217
1493429,0.0291,-0.0291,0.9746,0.0,0.6761,0.0,0.1845
1493445,0.0285,-0.0288,0.9724,0.0,0.6608,0.0,0.2103
1493462,0.0287,-0.0294,0.9747,0.0,0.5472,0.0,0.1619
1493478,0.0282,-0.0296,0.9734,0.0,0.4585,0.0,0.0959
1493494,0.0283,-0.0299,0.9744,0.0,0.5077,0.0,0.0886
1493511,0.0282,-0.0293,0.974,0.0,0.6164,0.0,0.1442
1493527,0.0279,-0.0292,0.9748,0.0,0.689,0.0,0.2014
1493543,0.0224,-0.0302,0.9638,0.0,0.6052,0.0,0.1885
1493560,0.0286,-0.0294,0.984,0.0,0.4722,0.0,0.1233
1493576,0.0284,-0.0305,0.9657,0.0,0.4529,0.0,0.0798
1493593,0.0278,-0.0287,0.9809,0.0,0.5609,0.0,0.1104
1493609,-0.0081,-0.0366,0.9553,0.0,0.6697,0.0,0.1829
1493626,0.0296,-0.0287,0.9737,0.0,0.6753,0.0,0.2144
1493642,0.0276,-0.0286,0.9763,0.0,0.5729,0.0,0.1716
1493658,0.0283,-0.029,0.971,0.0,0.4722,0.0,0.1031
1493674,0.0292,-0.0289,0.9785,0.0,0.5157,0.0,0.0902
1493691,0.028,-0.0295,0.974,0.0,0.6278,0.0,0.1458
1493707,0.0291,-0.0278,0.9752,0.0,0.689,0.0,0.2038
1493724,0.028,-0.0301,0.9718,0.0,0.6262,0.0,0.1909
1493740,0.0285,-0.0303,0.972,0.0,0.494,0.0,0.1329
1493757,0.0287,-0.0299,0.9779,0.0,0.4618,0.0,0.0862
1493773,0.0287,-0.0295,0.9627,0.0,0.5737,0.0,0.112
1493789,0.0346,-0.027,0.9726,0.0,0.6858,0.0,0.1748
1493806,0.0286,-0.034,0.9735,0.0,0.7164,0.0,0.2111
1493822,0.0255,-0.0297,0.9784,0.0,0.6044,0.0,0.1732
1493839,0.0313,-0.0292,0.9706,0.0,0.4859,0.0,0.1088
1493855,0.0331,-0.0293,0.9757,0.0,0.4988,0.0,0.083
1493872,0.0279,-0.0241,0.98,0.0,0.6092,0.0,0.1281
1493888,0.0262,-0.0285,0.9742,0.0,0.6987,0.0,0.1901
1493905,0.0333,-0.0234,0.9762,0.0,0.6624,0.0,0.203
1493921,0.0297,-0.0307,0.9707,0.0,0.5367,0.0,0.1458
1493938,0.0328,-0.0278,0.9764,0.0,0.4593,0.0,0.0902
1493954,0.0271,-0.0285,0.9768,0.0,0.5302,0.0,0.0943
1493970,0.0279,-0.0264,0.9693,0.0,0.6407,0.0,0.1507
1493987,0.0316,-0.0292,0.9753,0.0,0.6938,0.0,0.2095
1494003,0.0267,-0.0265,0.9723,0.0,0.6181,0.0,0.1958
1494020,0.0285,-0.0304,0.9767,0.0,0.4875,0.0,0.1217
1494036,0.0285,-0.0274,0.9733,0.0,0.4505,0.0,0.0878
1494054,0.0258,-0.0294,0.9722,0.0,0.5246,0.0,0.0943
1494070,0.0279,-0.0282,0.9741,0.0,0.6374,0.0,0.1507
1494086,0.0265,-0.0299,0.9737,0.0,0.6874,0.0,0.2136
1494103,0.0323,-0.0283,0.9745,0.0,0.5987,0.0,0.1837
1494119,0.0207,-0.0346,0.9694,0.0,0.4763,0.0,0.1136
1494136,0.0286,-0.029,0.9749,0.0,0.4883,0.0,0.0862
1494152,0.027,-0.03,0.9724,0.0,0.5971,0.0,0.1225
1494169,0.0274,-0.0274,0.9771,0.0,0.6882,0.0,0.1861
1494185,0.0287,-0.0297,0.9698,0.0,0.664,0.0,0.2103
1494201,0.0283,-0.0297,0.9743,0.0,0.5439,0.0,0.1619
1494218,0.028,-0.0278,0.9726,0.0,0.4545,0.0,0.0991
1494234,0.028,-0.0284,0.9744,0.0,0.5085,0.0,0.0927
1494250,0.0275,-0.0278,0.9736,0.0,0.6366,0.0,0.1531
1494267,0.0285,-0.0286,0.9731,0.0,0.6826,0.0,0.199
1494283,0.0288,-0.0289,0.9739,0.0,0.6027,0.0,0.1909
1494300,0.0281,-0.0288,0.9736,0.0,0.473,0.0,0.1209
1494316,0.0288,-0.0282,0.9746,0.0,0.4577,0.0,0.0814
1494333,0.0282,-0.0281,0.9737,0.0,0.5649,0.0,0.1144
1494349,0.0282,-0.0288,0.9745,0.0,0.6648,0.0,0.1845
1494365,0.0283,-0.0282,0.9744,0.0,0.664,0.0,0.2038
1494381,0.0284,-0.0286,0.9736,0.0,0.5262,0.0,0.1491
1494398,0.0272,-0.0287,0.9735,0.0,0.4473,0.0,0.0935
1494414,0.0276,-0.028,0.974,0.0,0.5085,0.0,0.0959
1494431,0.0286,-0.0285,0.9732,0.0,0.6156,0.0,0.1474
1494447,0.0278,-0.0284,0.9731,0.0,0.6761,0.0,0.2038
1494464,0.0288,-0.0285,0.9736,0.0,0.6132,0.0,0.1918
1494480,0.0284,-0.0284,0.9734,0.0,0.4875,0.0,0.1378
1494497,0.0292,-0.0283,0.9724,0.0,0.4505,0.0,0.083
1494513,0.028,-0.0281,0.9754,0.0,0.5496,0.0,0.1023
1494529,0.0279,-0.0288,0.9734,0.0,0.6616,0.0,0.174
1494546,0.0278,-0.0295,0.9731,0.0,0.6761,0.0,0.2103
1494562,0.0276,-0.0286,0.9734,0.0,0.5778,0.0,0.1764
1494579,0.028,-0.0283,0.9729,0.0,0.4626,0.0,0.1088
1494595,0.0267,-0.0279,0.9751,0.0,0.4787,0.0,0.0894
1494612,0.0287,-0.0289,0.9738,0.0,0.5947,0.0,0.1313
1494628,0.0281,-0.0282,0.9737,0.0,0.6777,0.0,0.1885
1494645,0.0272,-0.0286,0.9734,0.0,0.6415,0.0,0.2046
1494661,0.0283,-0.0278,0.9748,0.0,0.5302,0.0,0.1499
1494678,0.028,-0.0286,0.9736,0.0,0.4561,0.0,0.0886
1494694,0.0277,-0.0288,0.9738,0.0,0.5222,0.0,0.0943
1494710,0.0286,-0.0287,0.9724,0.0,0.6294,0.0,0.1507
1494727,0.0281,-0.0289,0.9732,0.0,0.6906,0.0,0.203
1494743,0.0284,-0.0286,0.9744,0.0,0.61,0.0,0.1901
1494760,0.028,-0.0293,0.9731,0.0,0.4843,0.0,0.1241
1494776,0.0281,-0.0285,0.9733,0.0,0.4553,0.0,0.0814
1494793,0.0285,-0.0282,0.974,0.0,0.5576,0.0,0.1088
1494809,0.0287,-0.0287,0.9746,0.0,0.6681,0.0,0.1781
1494826,0.0281,-0.0279,0.9737,0.0,0.6681,0.0,0.2136
1494842,0.0277,-0.0288,0.9732,0.0,0.5633,0.0,0.1716
1494859,0.0279,-0.0283,0.9736,0.0,0.4569,0.0,0.1063
1494875,0.0279,-0.0296,0.9742,0.0,0.4843,0.0,0.0838
1494891,0.0289,-0.0284,0.9732,0.0,0.5963,0.0,0.1281
1494908,0.028,-0.0292,0.9722,0.0,0.6737,0.0,0.1918
1494924,0.0281,-0.0284,0.9743,0.0,0.6407,0.0,0.1998
1494940,0.0284,-0.0281,0.9738,0.0,0.4956,0.0,0.1378
1494957,0.028,-0.0279,0.974,0.0,0.4473,0.0,0.083
1494973,0.0272,-0.0283,0.9733,0.0,0.5472,0.0,0.1007
1494990,0.028,-0.0284,0.9755,0.0,0.6568,0.0,0.1684
1495006,0.0284,-0.0282,0.9723,0.0,0.6818,0.0,0.2136
1495022,0.0281,-0.0285,0.975,0.0,0.5826,0.0,0.1781
1495039,0.0278,-0.0283,0.973,0.0,0.4674,0.0,0.1104
1495055,0.0285,-0.0284,0.9743,0.0,0.473,0.0,0.0798
1495071,0.0283,-0.028,0.9739,0.0,0.6044,0.0,0.1386
1495088,0.0278,-0.0289,0.974,0.0,0.6809,0.0,0.1966
1495104,0.0281,-0.0279,0.9745,0.0,0.6342,0.0,0.2006
1495121,0.0284,-0.0282,0.9746,0.0,0.5133,0.0,0.1458
1495137,0.0284,-0.0282,0.9729,0.0,0.4698,0.0,0.0999
1495155,0.0277,-0.0276,0.9743,0.0,0.4988,0.0,0.087
1495171,0.0284,-0.0279,0.9732,0.0,0.6132,0.0,0.1394
1495188,0.0287,-0.0285,0.9749,0.0,0.6858,0.0,0.1982
1495204,0.0288,-0.0291,0.9732,0.0,0.6358,0.0,0.2006
1495221,0.0289,-0.0286,0.9738,0.0,0.5125,0.0,0.141
1495237,0.0275,-0.0283,0.9733,0.0,0.4497,0.0,0.0854
1495253,0.0279,-0.0282,0.9732,0.0,0.5343,0.0,0.0959
1495270,0.0284,-0.028,0.9736,0.0,0.6487,0.0,0.1619
1495286,0.0284,-0.0289,0.9745,0.0,0.6898,0.0,0.2046
1495302,0.0279,-0.0292,0.9737,0.0,0.5778,0.0,0.1716
1495319,0.0276,-0.0281,0.9735,0.0,0.4674,0.0,0.1063
1495335,0.0273,-0.0281,0.9724,0.0,0.4843,0.0,0.083
1495352,0.0276,-0.0279,0.9754,0.0,0.5923,0.0,0.1265
1495368,0.028,-0.0284,0.9737,0.0,0.6801,0.0,0.1869
1495385,0.0282,-0.0283,0.9741,0.0,0.6511,0.0,0.2038
1495401,0.0281,-0.0287,0.973,0.0,0.531,0.0,0.1507
1495417,0.028,-0.0287,0.974,0.0,0.4569,0.0,0.1023
1495434,0.0279,-0.0281,0.9737,0.0,0.5318,0.0,0.0959
1495450,0.028,-0.029,0.9723,0.0,0.6374,0.0,0.1523
1495467,0.0287,-0.029,0.9741,0.0,0.6906,0.0,0.2054
1495483,0.0278,-0.0279,0.9724,0.0,0.6092,0.0,0.1901
1495500,0.0284,-0.028,0.9737,0.0,0.4843,0.0,0.1233
1495516,0.0286,-0.0283,0.9722,0.0,0.4448,0.0,0.0822
1495533,0.0286,-0.0286,0.9732,0.0,0.5641,0.0,0.1128
1495549,0.0286,-0.0282,0.9746,0.0,0.6697,0.0,0.1764
1495565,0.0276,-0.0285,0.9736,0.0,0.6761,0.0,0.2063
1495582,0.0273,-0.0285,0.9752,0.0,0.5641,0.0,0.17
1495598,0.0279,-0.0285,0.9748,0.0,0.4626,0.0,0.0999
1495614,0.0277,-0.0278,0.9753,0.0,0.5117,0.0,0.0943
1495631,0.0288,-0.0283,0.9731,0.0,0.6278,0.0,0.1491
1495647,0.0285,-0.0285,0.9734,0.0,0.6858,0.0,0.203
1495664,0.0285,-0.0271,0.9734,0.0,0.6254,0.0,0.1958
1495680,0.028,-0.0288,0.9729,0.0,0.5004,0.0,0.1354
1495697,0.028,-0.0275,0.9739,0.0,0.4505,0.0,0.0862
1495713,0.0284,-0.0289,0.9722,0.0,0.5528,0.0,0.1088
1495729,0.0277,-0.0291,0.9735,0.0,0.6624,0.0,0.1748
1495746,0.0283,-0.0276,0.9738,0.0,0.6874,0.0,0.2119
1495762,0.0281,-0.0282,0.973,0.0,0.5818,0.0,0.1764
1495779,0.0279,-0.028,0.9728,0.0,0.4682,0.0,0.108
1495795,0.0276,-0.0287,0.9742,0.0,0.4746,0.0,0.0814
1495812,0.0283,-0.0281,0.9738,0.0,0.5874,0.0,0.1265
1495828,0.0283,-0.0282,0.9742,0.0,0.6809,0.0,0.1877
1495845,0.0278,-0.0288,0.9744,0.0,0.6495,0.0,0.2054
1495861,0.0279,-0.0281,0.9726,0.0,0.5327,0.0,0.1499
1495877,0.0275,-0.0286,0.9723,0.0,0.4537,0.0,0.0927
1495894,0.0284,-0.0277,0.9737,0.0,0.523,0.0,0.0927
1495910,0.0284,-0.0282,0.9732,0.0,0.6342,0.0,0.1474
1495927,0.0278,-0.029,0.9749,0.0,0.689,0.0,0.2006
1495943,0.0284,-0.0288,0.9746,0.0,0.6116,0.0,0.1918
1495960,0.0285,-0.0284,0.9741,0.0,0.4908,0.0,0.1281
1495976,0.0279,-0.0275,0.9735,0.0,0.4553,0.0,0.0814
1495993,0.028,-0.0278,0.9746,0.0,0.5633,0.0,0.1136
1496009,0.0284,-0.0274,0.9733,0.0,0.6656,0.0,0.1764
1496026,0.0279,-0.0283,0.9732,0.0,0.6745,0.0,0.2103
1496042,0.0281,-0.0281,0.9737,0.0,0.5713,0.0,0.1716
1496059,0.0287,-0.0279,0.9735,0.0,0.4601,0.0,0.1088
1496075,0.0285,-0.0278,0.9728,0.0,0.4859,0.0,0.0862
1496091,0.0276,-0.0285,0.9735,0.0,0.5987,0.0,0.1329
1496108,0.0286,-0.0284,0.9731,0.0,0.6777,0.0,0.1893
1496124,0.0282,-0.029,0.9751,0.0,0.6423,0.0,0.2038
1496141,0.0282,-0.0278,0.9733,0.0,0.5238,0.0,0.1482
1496157,0.0278,-0.0282,0.9738,0.0,0.4537,0.0,0.0878
1496174,0.028,-0.0276,0.9746,0.0,0.5278,0.0,0.0959
1496190,0.028,-0.0282,0.9737,0.0,0.6391,0.0,0.1611
1496207,0.0279,-0.0274,0.9718,0.0,0.6906,0.0,0.2046
1496223,0.028,-0.0278,0.9724,0.0,0.6076,0.0,0.1893
1496241,0.0283,-0.0279,0.9734,0.0,0.5246,0.0,0.1474
1496257,0.028,-0.0274,0.9737,0.0,0.4489,0.0,0.083
1496274,0.0289,-0.0274,0.9736,0.0,0.5246,0.0,0.0943
1496290,0.0292,-0.0279,0.9747,0.0,0.6382,0.0,0.1531
1496307,0.0292,-0.0279,0.9751,0.0,0.6906,0.0,0.203
1496323,0.0277,-0.0284,0.9752,0.0,0.6084,0.0,0.1934
1496340,0.0264,-0.0283,0.9724,0.0,0.4722,0.0,0.1225
1496356,0.0289,-0.0297,0.9752,0.0,0.4561,0.0,0.0814
1496372,0.0255,-0.0297,0.9721,0.0,0.5729,0.0,0.1209
1496389,0.0302,-0.029,0.9714,0.0,0.6664,0.0,0.1797
1496405,0.0313,-0.0295,0.9763,0.0,0.664,0.0,0.2144
1496422,0.0019,-0.0814,0.9568,0.0,0.5754,0.0,0.1708
1496438,0.0185,-0.0277,0.9937,0.0,0.4811,0.0,0.1023
1496455,0.0229,-0.0224,0.9606,0.0,0.5375,0.0,0.0854
1496471,0.0267,-0.0289,0.9754,0.0,0.6608,0.0,0.1362
1496488,0.0305,-0.0269,0.9695,0.0,0.714,0.0,0.1893
1496504,0.034,-0.0233,0.9779,0.0,0.6648,0.0,0.199
1496521,0.0277,-0.0336,0.9731,0.0,0.5399,0.0,0.1386
1496537,0.0279,-0.0262,0.9738,0.0,0.4666,0.0,0.0846
1496553,0.0285,-0.0296,0.9711,0.0,0.5383,0.0,0.0943
1496570,0.028,-0.0273,0.9777,0.0,0.6552,0.0,0.1611
1496586,0.0356,-0.0235,0.9776,0.0,0.689,0.0,0.2136
1496602,0.0283,-0.0287,0.9683,0.0,0.5641,0.0,0.1821
1496619,0.0283,-0.026,0.9802,0.0,0.4553,0.0,0.1088
1496635,0.0297,-0.0252,0.9724,0.0,0.473,0.0,0.0846
1496652,0.0282,-0.0291,0.9735,0.0,0.5891,0.0,0.1265
1496668,0.0287,-0.0276,0.9721,0.0,0.6761,0.0,0.1893
1496685,0.0283,-0.0263,0.9761,0.0,0.6423,0.0,0.1974
1496701,0.0288,-0.0271,0.9721,0.0,0.5246,0.0,0.1523
1496717,0.0286,-0.0273,0.9735,0.0,0.4464,0.0,0.0943
1496733,0.0285,-0.0274,0.9734,0.0,0.5343,0.0,0.0991
1496750,0.0287,-0.0301,0.9742,0.0,0.6471,0.0,0.1668
1496766,0.0281,-0.0284,0.9732,0.0,0.6793,0.0,0.2046
1496783,0.0282,-0.027,0.9731,0.0,0.5834,0.0,0.1829
1496799,0.0288,-0.0271,0.9744,0.0,0.4585,0.0,0.1136
1496816,0.0284,-0.0273,0.9748,0.0,0.4601,0.0,0.083
1496832,0.029,-0.0272,0.9729,0.0,0.5721,0.0,0.12
1496848,0.0286,-0.0269,0.9736,0.0,0.6632,0.0,0.1829
1496864,0.0287,-0.0266,0.9728,0.0,0.635,0.0,0.1982
1496881,0.0284,-0.0273,0.9731,0.0,0.519,0.0,0.1482
1496897,0.0285,-0.0271,0.9759,0.0,0.444,0.0,0.0902
1496914,0.0285,-0.0281,0.9724,0.0,0.5133,0.0,0.0959
1496930,0.028,-0.0272,0.9745,0.0,0.6318,0.0,0.1531
1496947,0.0286,-0.0278,0.9733,0.0,0.6777,0.0,0.2046
1496963,0.029,-0.0272,0.9734,0.0,0.6036,0.0,0.1893
1496979,0.028,-0.0278,0.9759,0.0,0.4779,0.0,0.1233
1496996,0.0285,-0.0278,0.973,0.0,0.4585,0.0,0.0838
1497012,0.0282,-0.0278,0.9743,0.0,0.5657,0.0,0.1136
1497029,0.0282,-0.0267,0.9737,0.0,0.6697,0.0,0.1837
1497045,0.0279,-0.0269,0.9743,0.0,0.6785,0.0,0.2103
1497062,0.0281,-0.0266,0.9748,0.0,0.5584,0.0,0.1732
1497078,0.0283,-0.0279,0.9724,0.0,0.4642,0.0,0.1015
1497095,0.0279,-0.0274,0.9754,0.0,0.498,0.0,0.0878
1497111,0.0285,-0.0276,0.9747,0.0,0.6132,0.0,0.1337
1497128,0.0284,-0.0281,0.9747,0.0,0.6866,0.0,0.1926
1497144,0.0275,-0.0278,0.9738,0.0,0.6391,0.0,0.1942
1497160,0.028,-0.0283,0.9739,0.0,0.5222,0.0,0.1434
1497177,0.037,-0.0126,0.9753,0.0,0.4569,0.0,0.0878
1497193,0.0273,-0.0251,0.9729,0.0,0.5375,0.0,0.1007
1497210,0.028,-0.0278,0.978,0.0,0.6511,0.0,0.1603
1497226,0.0277,-0.0289,0.9731,0.0,0.6979,0.0,0.2095
1497243,0.0279,-0.0276,0.9745,0.0,0.6027,0.0,0.1877
1497259,0.0283,-0.0284,0.9715,0.0,0.4746,0.0,0.1184
1497276,0.0283,-0.0264,0.9768,0.0,0.4698,0.0,0.0854
1497292,0.0283,-0.0279,0.9701,0.0,0.5794,0.0,0.1217
